MIN_LOC_X,MIN_LOC_Y,MIN_DIST_ORIGIN,MAX_LOC_X,MAX_LOC_Y,MAX_DIST_ORIGIN,MEAN_LOC_X,MEAN_LOC_Y,MEAN_DIST_ORIGIN,STD_LOC_X,STD_LOC_Y,STD_DIST_ORIGIN,MEDIAN_LOC_X,MEDIAN_LOC_Y,MEDIAN_DIST_ORIGIN,RANGE_LOC_X,RANGE_LOC_Y,RANGE_DIST_ORIGIN,TOTAL_DIST_TRAVELED_X,TOTAL_DIST_TRAVELED_Y,TOTAL_DIST_TRAVELED_EUCLIDEAN,TOTAL_DIRECTION_CHANGES,TIME_SPENT_WALKING_SEC,TIME_SPENT_STANDING_SEC,RATIO_OF_CAMERA_CAPTURES,UNIT_ID,UNIT_TYPE,WAREHOUSE
-20.732815,13.209495,14.96181513,-6.930774,27.990324,33.39308286,-10.58771985,21.90492555,24.44168278,4.144349778,4.588996701,5.724005931,-8.8628735,22.763214,24.47726961,13.802041,14.780829,18.43126773,14.954079,16.593904,25.53180758,1,13.23333333,286.7666667,0.5,95,Person,Warehouse_007
-21.568045,-20.334754,0.998736574,0.799816,1.814904,25.00587366,-8.588325154,-9.036057038,13.25969878,5.773121227,6.258251447,7.216971929,-6.887188,-10.6018095,13.47281987,22.367861,22.149658,24.00713708,44.326656,50.952707,72.55992793,1,14.83333333,285.1666667,0.583333333,263,Person,Warehouse_007
-21.994584,-19.981856,13.9954212,-11.853279,1.600643,27.00528519,-17.44301753,-7.635789533,20.35053714,2.382602897,7.84100526,3.946889978,-17.587301,-3.257782,20.00445897,10.141305,21.582499,13.00986399,20.71145,47.739861,55.59943881,1,6.733333333,293.2666667,0.333333333,256,Person,Warehouse_007
-21.701291,-20.233885,10.99956679,-7.948298,4.762999,29.11450297,-14.7475302,-12.56581025,20.38516901,4.622208231,7.089110368,5.608423449,-13.8258985,-15.5321965,20.4916512,13.752993,24.996884,18.11493618,34.298754,40.718614,58.36341614,1,10,290,0.5,341,Person,Warehouse_007
-22.34254,18.541488,18.99034505,-0.750312,29.450708,36.96665112,-11.38826363,24.53448853,27.97639713,8.569348664,2.762509936,5.479058043,-13.657222,25.006467,27.99989621,21.592228,10.90922,17.97630608,24.946356,20.36607,37.22395598,1,9.1,290.9,0.75,94,Person,Warehouse_007
-11.674522,15.734949,15.97635256,1.940433,30.003955,32.02044546,-4.2756425,23.38015817,24.10997997,4.714061016,4.151395587,4.803981383,-2.646398,24.435051,24.4666315,13.614955,14.269006,16.0440929,17.94688,25.801339,36.19907294,1,11,289,0.583333333,3,Person,Warehouse_007
-24.381128,-3.236322,11.00527405,-10.142504,27.862667,37.02387898,-18.85307093,11.62446896,24.02207756,3.702584014,11.55476002,7.792814595,-18.965792,4.462593,24.01342784,14.238624,31.098989,26.01860493,26.071796,53.52696,62.97364695,1,12.8,287.2,0.416666667,280,Person,Warehouse_007
-3.917718,15.553085,15.97910188,2.087765,28.974832,29.00008427,0.4937994,22.80759367,22.91673449,2.007146605,4.307148155,4.222985867,1.34596,22.974619,22.993187,6.005483,13.421747,13.02098239,15.152466,13.441585,23.11521769,1,9.166666667,290.8333333,0.583333333,2,Person,Warehouse_007
-24.690681,-4.181589,7.992260461,-7.444367,28.808347,34.02452644,-15.27096979,9.230429107,21.01435282,5.544519717,12.2953176,7.662692013,-15.4340175,3.817027,21.09318088,17.246314,32.989936,26.03226598,36.084943,61.795338,79.58054992,9,18.33333333,281.6666667,0.5,275,Person,Warehouse_007
-6.990134,-20.925882,6.996059198,0.365732,-6.938195,22.03012934,-4.116190765,-13.96040647,14.65048499,2.50332925,4.135825237,4.535523394,-4.409545,-13.974993,14.99933696,7.355866,13.987687,15.03407014,13.770817,26.044513,32.46478605,2,9.5,290.5,0.25,253,Person,Warehouse_007
-16.431004,18.531683,18.95071155,-3.933049,28.634223,33.01358235,-8.771416813,24.46609594,26.20285711,4.411236666,3.151752301,4.281405597,-7.833997,25.6723335,26.48493335,12.497955,10.10254,14.0628708,25.61716,13.641821,32.28760428,1,7.833333333,292.1666667,0.75,348,Person,Warehouse_007
-6.991719,-20.724232,0.968466881,0.762287,1.90055,21.01206936,-3.891680045,-9.11422,10.71592974,1.872327273,7.083510723,6.0880837,-4.371957,-9.5305535,10.54098149,7.754006,22.624782,20.04360248,26.870888,58.670344,65.83787702,1,12.33333333,287.6666667,0.583333333,199,Person,Warehouse_007
-5.785189,-18.938115,0.966589386,2.503556,0.543107,19.0668241,-0.40157215,-9.36051,10.22203832,2.444711115,6.358845871,5.449942524,-0.133433,-10.4666135,10.4756821,8.288745,19.481222,18.10023471,25.241499,36.763462,48.79078603,2,9.833333333,290.1666667,0.583333333,249,Person,Warehouse_007
-9.109479,-6.571041,0.956263778,1.253379,7.126457,11.00452351,-3.192270167,1.453457,6.186746904,3.432513792,4.885258739,3.110497179,-4.3963335,3.440579,6.47599898,10.362858,13.697498,10.04825973,18.711432,15.635876,26.99903264,4,5.566666667,294.4333333,0.5,208,Person,Warehouse_007
-7.450148,-22.0448,3.994111019,2.840457,-3.780016,23.00696706,0.548322048,-12.97632138,13.15099187,2.206912145,5.817990729,5.869962838,1.219703,-12.986609,13.01063417,10.290605,18.264784,19.01285604,17.728416,51.298983,60.08030639,1,13.03333333,286.9666667,0.416666667,20,Person,Warehouse_007
-25.745085,-8.410374,8.9863127,-8.845162,7.153334,26.84639655,-17.24660489,2.165646947,17.96986292,5.760926172,4.189037181,5.473183406,-17.684289,3.71896,17.96687775,16.899923,15.563708,17.86008385,17.150016,38.019372,44.25989717,6,10,290,0.333333333,286,Person,Warehouse_007
-7.265923,-2.06368,0.977265978,4.689226,28.12204,29.00191877,-4.1427324,13.0297236,14.75811318,4.424638303,9.006948698,8.356827938,-6.9430495,12.653156,14.50689072,11.955149,30.18572,28.0246528,14.599722,38.720257,44.44492938,1,23.5,276.5,0.583333333,31,Person,Warehouse_007
-11.248493,-22.912743,6.96416582,4.728778,-3.999393,24.02523892,-2.456690526,-13.77367847,15.87177525,5.63748314,7.260493169,5.322807017,1.39075,-15.815759,15.99467745,15.977271,18.91335,17.0610731,27.094142,37.134748,55.78780018,1,11.76666667,288.2333333,0.5,246,Person,Warehouse_007
-14.129008,3.426163,10.98896775,-7.478959,14.316258,20.03606347,-11.530215,9.594855364,15.28876834,2.419667779,3.312457291,2.843912006,-12.512708,10.643545,15.0095893,6.650049,10.890095,9.047095719,11.807767,15.760151,21.22451568,1,5.066666667,294.9333333,0.333333333,260,Person,Warehouse_007
-6.386599,-21.96376,2.969186213,4.464821,-1.631059,22.01332373,1.100316143,-12.00928148,12.67831854,3.35358319,6.05178286,5.706520157,2.341854,-11.757633,12.99482985,10.85142,20.332701,19.04413752,24.438259,45.195723,52.76350457,1,12.23333333,287.7666667,0.416666667,22,Person,Warehouse_007
-11.473899,15.962851,15.976833,3.18878,26.706828,29.06724996,-2.04291,21.92902093,22.36682954,4.306231422,3.500914193,3.947202303,-0.789665,21.993955,22.00812639,14.662679,10.743977,13.09041695,15.044219,15.904613,26.79110206,1,7.633333333,292.3666667,0.583333333,18,Person,Warehouse_007
-13.899867,2.661821,2.998065146,4.579393,29.165158,31.01190522,-4.8497153,15.42825013,17.39303816,4.638338941,9.590158797,8.515761746,-4.1614675,15.794234,17.48463671,18.47926,26.503337,28.01384008,60.764357,47.184939,81.91075495,1,18.06666667,281.9333333,0.666666667,4,Person,Warehouse_007
-14.088053,7.258638,9.994365665,-6.571149,28.464249,31.00897591,-12.11922791,16.40985135,20.76742969,1.834309858,7.219016403,6.35229574,-12.366325,15.715878,20.97816051,7.516904,21.205611,21.01461025,9.656252,25.94697,30.96148612,1,17.03333333,282.9666667,0.416666667,276,Person,Warehouse_007
-21.815035,-21.188119,17.99318959,-15.938769,5.145778,29.04292111,-18.95990138,-9.755313538,23.72699754,1.491546871,10.85617282,3.428526075,-18.912823,-14.760693,23.99110109,5.876266,26.333897,11.04973152,14.178705,29.423425,35.63549686,1,5.7,294.3,0.416666667,347,Person,Warehouse_007
-24.032072,7.576751,12.9897748,-10.519658,26.808498,36.00327832,-18.66708216,15.61639128,24.57001591,4.302220452,6.251956861,6.800148267,-17.069081,14.746775,24.99006931,13.512414,19.231747,23.01350352,19.785495,41.088314,49.68507717,1,17.36666667,282.6333333,0.416666667,86,Person,Warehouse_007
-19.957173,-2.885724,2.966764589,-0.751156,7.942804,20.00835999,-11.32620489,1.159125421,11.71906041,5.253810939,2.576781778,5.15096554,-11.920669,1.254117,11.98468974,19.206017,10.828528,17.0415954,29.256276,26.117969,43.1656154,6,7.166666667,292.8333333,0.5,273,Person,Warehouse_007
-2.631287,-20.299485,0.985181748,2.616908,0.977683,20.3006573,0.024823,-10.51966229,10.94618152,1.896199159,6.449102594,6.002625802,0.218164,-10.641753,10.95879165,5.248195,21.277168,19.31547555,12.539878,21.277168,27.23297404,1,11.8,288.2,0.583333333,245,Person,Warehouse_007
-12.988325,-0.807419,8.989885874,-3.770945,27.747417,28.00248518,-8.270906571,15.09863581,18.22137227,1.780076399,8.119738253,5.784212352,-8.184668,16.381784,18.02013924,9.21738,28.554836,19.01259931,18.651852,36.166351,42.11100208,1,13.06666667,286.9333333,0.5,265,Person,Warehouse_007
-6.372706,-19.800003,3.993188759,3.711765,-2.384879,20.00177408,-0.697033333,-11.09278589,11.9452347,3.754445439,5.279768102,4.776916791,-0.4217145,-11.190052,11.52775712,10.084471,17.415124,16.00858532,14.849281,26.498456,32.9214695,1,12.36666667,287.6333333,0.583333333,34,Person,Warehouse_007
-9.897302,6.761837,11.98661864,-3.926781,28.146911,29.00979573,-7.354769947,18.64096995,20.32692885,1.398044234,5.989502348,5.120842799,-7.239952,18.278743,20.03212689,5.970521,21.385074,17.02317709,11.255357,52.21854,55.79030009,6,9.266666667,290.7333333,0.5,282,Person,Warehouse_007
-12.711027,-21.527438,8.501071571,-6.689128,-2.640808,25.00001588,-9.713617611,-12.87802628,16.54671346,1.970900611,6.016585178,5.146644331,-9.370955,-14.966051,16.51642623,6.021899,18.88663,16.49894431,10.411833,19.10362,25.14554627,1,9.466666667,290.5333333,0.416666667,272,Person,Warehouse_007
-7.112627,-22.791814,7.987414001,3.974347,-5.393981,23.02458717,0.019860353,-14.81603394,15.47460045,3.63599859,5.182026527,4.486187896,2.233377,-14.628371,15.02592233,11.086974,17.397833,15.03717317,21.256753,32.826508,39.89152422,1,11.73333333,288.2666667,0.5,244,Person,Warehouse_007
-12.252271,-21.820179,0.998138666,2.952653,6.005323,25.02475487,-4.119935038,-10.24308535,12.60656701,3.400102294,8.932481462,7.370145926,-4.0402,-11.8519015,12.5216403,15.204924,27.825502,24.0266162,24.695521,34.778422,47.66321363,1,14.2,285.8,0.583333333,24,Person,Warehouse_007
-20.197226,-12.022775,8.997839352,-8.39049,-3.123787,21.02240896,-13.00325636,-6.762724,15.12410429,4.300459473,2.959936523,3.651815571,-10.8321555,-6.0890715,15.4841246,11.806736,8.898988,12.02456961,20.508349,12.959885,27.31233006,1,8.033333333,291.9666667,0.416666667,266,Person,Warehouse_007
-6.067215,-14.014901,0.989438748,-0.072187,27.351043,28.01589997,-3.025735724,6.285092069,14.51497807,1.637824962,14.92455267,7.962261829,-3.584161,-0.322425,14.81872293,5.995028,41.365944,27.02646122,12.409657,41.365944,44.98211523,1,19.7,280.3,0.833333333,242,Person,Warehouse_007
-12.713076,8.926668,11.99367371,-2.156707,29.93245,31.02098665,-8.164026048,19.66422195,21.65099183,3.358704002,6.046115573,5.692442796,-8.47492,21.462028,21.98342364,10.556369,21.005782,19.02731295,19.622683,29.476204,37.38761143,4,15.46666667,284.5333333,0.583333333,349,Person,Warehouse_007
-16.81664,1.360226,4.966101839,-4.644269,28.180423,31.00880422,-8.514947929,15.54489682,18.34670771,2.788711884,8.767823909,7.88657859,-8.5271255,16.3753285,18.49740248,12.172371,26.820197,26.04270238,27.827977,53.273403,63.0021729,1,18,282,0.75,1,Person,Warehouse_007
-20.830098,-20.288052,7.995120789,-6.00708,10.284313,29.02692708,-14.47348635,-4.214184609,18.11153944,5.014201945,10.85498742,6.495095932,-16.298781,-5.913607,18.00401855,14.823018,30.572365,21.03180629,25.987723,48.217931,58.11744426,1,14.63333333,285.3666667,0.5,289,Person,Warehouse_007
-7.665665,-19.163536,0.935317704,1.821028,-0.260096,19.65437329,-3.6234698,-9.40064645,10.45968512,2.564824905,5.853895237,5.739607177,-3.8420145,-8.3940815,10.49399555,9.486693,18.90344,18.71905559,15.211978,18.90344,26.53879816,1,12.5,287.5,0.5,243,Person,Warehouse_007
-10.071493,20.768656,21.97809613,-6.966548,29.343792,31.02407291,-8.140616909,25.55178918,26.82208647,0.77128744,2.893980012,2.951144852,-8.211489,25.686265,26.96688268,3.104945,8.575136,9.045976782,5.581363,17.58847,18.7352102,3,7.466666667,292.5333333,0.333333333,205,Person,Warehouse_007
-18.998668,-17.786011,10.98120505,-9.275484,26.256062,28.0032407,-14.55180668,-4.256863526,19.2825505,2.92604608,12.64536259,5.150354517,-14.068568,-10.654744,19.01745359,9.723184,44.042073,17.02203565,21.547699,67.572324,73.17687173,3,9.433333333,290.5666667,0.5,285,Person,Warehouse_007
-15.522786,-8.405079,2.986381462,-0.518314,4.619537,16.01951664,-6.995469133,-1.215732067,9.436410198,5.756652034,4.5623319,3.914418276,-8.937683,1.255717,9.025464121,15.004472,13.024616,13.03313517,15.966804,18.765099,26.11625787,1,8.066666667,291.9333333,0.333333333,369,Person,Warehouse_007
-22.284993,1.510811,6.999001928,-6.116509,8.615673,23.8924828,-14.60500872,4.785804611,15.48313413,5.172656467,1.891545986,5.178521434,-14.533421,4.403405,15.499002,16.168484,7.104862,16.89348087,16.168484,20.261326,27.61792043,1,11.8,288.2,0.416666667,88,Person,Warehouse_007
-19.175729,-16.050078,0.994036253,0.992191,4.445958,25.00627094,-10.12883208,-6.250274,13.20349179,5.734936121,7.148692692,7.163816599,-9.1183305,-7.9543595,13.46729783,20.16792,20.496036,24.01223469,28.187255,45.975673,59.16348676,2,14.56666667,285.4333333,0.416666667,274,Person,Warehouse_007
-7.756583,-20.61962,7.985844591,1.937412,-5.11018,22.02669769,-3.8502635,-14.40595794,15.42012821,3.890145405,4.548541755,4.516443556,-5.7296675,-15.2830165,15.48021068,9.693995,15.50944,14.04085309,18.92117,15.50944,27.75086879,1,7.9,292.1,0.5,247,Person,Warehouse_007
-25.618997,-17.735212,9.952327153,-9.57373,11.358144,31.00509564,-16.6581367,-5.518113739,20.35963587,4.383050471,11.248157,6.257834445,-16.599762,-12.504912,20.02020794,16.045267,29.093356,21.05276849,35.42848,38.361757,54.8944112,1,14.9,285.1,0.416666667,278,Person,Warehouse_007
-23.660528,3.838312,15.97046485,-15.009824,27.351704,34.0505302,-19.9880716,14.29988775,25.28541967,2.371488818,7.743189153,5.49893494,-19.946505,12.2880215,25.48987621,8.650704,23.513392,18.08006536,16.77591,47.135645,53.81989383,1,12.13333333,287.8666667,0.333333333,89,Person,Warehouse_007
-24.314167,-3.956188,16.99973764,-16.693187,27.732128,36.88156234,-22.05990148,11.75415348,26.98295041,2.037662679,11.64710568,6.043749205,-22.704312,14.692357,26.97470344,7.62098,31.688316,19.8818247,14.259484,36.91832,41.59706017,1,15.03333333,284.9666667,0.333333333,90,Person,Warehouse_007
-17.085945,9.188805,12.9808406,-2.02578,27.222244,32.00257874,-9.142393714,20.03469629,22.25149119,3.690583119,5.439897191,5.749473304,-7.184449,20.826368,22.00709857,15.060165,18.033439,19.02173814,20.812459,44.364949,56.34639833,1,16.66666667,283.3333333,0.583333333,203,Person,Warehouse_007
-8.94269,20.091972,21.9705825,4.483388,29.702191,31.00063187,-0.725157818,25.60842527,26.13957347,5.241594205,2.903106217,2.990373376,1.759129,25.830159,26.02047679,13.426078,9.610219,9.030049365,19.22725,24.513179,34.59540033,1,5.633333333,294.3666667,0.583333333,0,Person,Warehouse_007
-23.224272,-13.780161,20.94320602,-19.383909,-7.929814,27.00480785,-21.8967315,-10.08688025,24.13605177,1.384497151,1.767510696,1.924560957,-22.4439675,-9.738357,24.46565428,3.840363,5.850347,6.061601837,3.9735,9.51311,11.54698726,1,3.533333333,296.4666667,0.166666667,264,Person,Warehouse_007
-24.625694,-11.080914,18.52690553,-18.383204,5.52773,27.00391564,-21.5868087,-1.6158011,22.5730056,2.097897519,6.659120699,2.79385103,-22.0449745,2.560903,22.50601385,6.24249,16.608644,8.477010111,6.731188,19.833324,22.10618481,1,6.533333333,293.4666667,0.25,258,Person,Warehouse_007
-8.128285,-8.515254,1.99206211,3.052584,25.924415,27.00997459,-5.147166667,11.79450181,14.24686757,3.191565551,9.125376757,7.489255893,-6.943121,11.474148,14.02355085,11.180869,34.439669,25.01791248,19.254065,49.979449,57.21379563,7,19.83333333,280.1666667,0.5,202,Person,Warehouse_007
-8.398907,-20.992509,0.99924126,1.055023,26.999585,27.00791625,-2.591024643,-3.491662893,14.04098449,3.379191765,15.01960874,7.665732623,-0.934875,-8.489361,14.48152451,9.45393,47.992094,26.00867499,31.456864,56.333598,69.02625355,1,18.26666667,281.7333333,0.833333333,248,Person,Warehouse_007
-25.505009,6.146034,10.99367116,2.458936,28.899362,38.00650402,-9.636600897,21.21007779,24.27094152,8.153006808,6.686507512,8.051942451,-9.115211,23.700199,24.00771385,27.963945,22.753328,27.01283286,34.603226,70.373359,83.62475721,5,22.03333333,277.9666667,0.75,27,Person,Warehouse_007
-23.163003,6.682349,15.98390396,-12.414201,28.858655,37.00468452,-19.76291513,17.32346191,26.79835574,2.926502839,7.723025081,6.382226242,-20.579429,20.431058,26.99370368,10.748802,22.176306,21.02078056,21.247616,37.405907,46.82573281,1,14.3,285.7,0.416666667,91,Person,Warehouse_007
-18.212439,-4.515565,8.992590853,-7.776655,11.948645,21.78217279,-13.93274221,5.6961485,15.46611435,3.088326345,4.377480358,4.008343071,-13.5821015,7.133143,15.49233843,10.435784,16.46421,12.78958194,10.435784,21.039402,24.85686374,1,8.6,291.4,0.416666667,97,Person,Warehouse_007
-21.637343,-16.448148,5.97044463,-5.96734,1.552791,25.00399911,-13.00169262,-7.861500524,15.78373851,3.88133477,6.069231188,5.798372794,-13.157483,-9.086116,15.98989878,15.670003,18.000939,19.03355448,26.0576,33.665744,45.35204477,1,11.73333333,288.2666667,0.416666667,340,Person,Warehouse_007
-12.567821,-22.568131,2.988467621,-1.221164,0.700943,25.7918395,-7.767112458,-11.95906233,14.43170336,3.642708368,6.304161545,6.934329309,-7.9896855,-12.024372,14.47647978,11.346657,23.269074,22.80337188,15.185844,24.457398,32.35948528,2,13.03333333,286.9666667,0.5,346,Person,Warehouse_007
-22.596301,-2.168974,8.99668521,-8.731317,17.03187,25.02184164,-15.41174428,6.766295056,17.32793241,4.61043748,4.509152217,4.963462148,-15.652899,7.818154,17.49789446,13.864984,19.200844,16.02515643,15.362262,39.183198,45.57483823,1,7.9,292.1,0.416666667,281,Person,Warehouse_007
-8.896414,-19.83207,4.985117426,-1.978851,6.215219,21.01969559,-5.352695889,-9.222171667,13.29185713,2.056662938,9.116076765,4.93548939,-5.502363,-13.266821,13.47073962,6.917563,26.047289,16.03457816,15.895048,33.061486,39.69305244,1,11.73333333,288.2666667,0.583333333,251,Person,Warehouse_007
-24.397282,-3.883666,16.97091198,-16.791958,29.518841,37.0160019,-20.06422509,15.70211527,27.34604819,2.211974101,11.47319608,6.152256401,-19.3569135,20.834448,27.48119795,7.605324,33.402507,20.04508992,33.151936,55.07929,66.48830632,1,9.466666667,290.5333333,0.333333333,96,Person,Warehouse_007
0.939924,-14.434479,0.994259068,4.563142,0.604323,15.02236917,3.161583625,-7.493861,8.415862234,0.916953111,4.927029115,4.521420737,3.267757,-7.573996,8.468944654,3.623218,15.038802,14.0281101,6.427133,15.318943,17.9593556,1,9,291,0.5,32,Person,Warehouse_007
-23.807428,-21.144718,17.9946288,-15.141516,-5.086317,29.0049067,-20.02524046,-10.67724815,23.30842156,2.213257266,5.908532376,3.39715036,-20.073705,-7.631705,23.02483803,8.665912,16.058401,11.01027789,24.188251,39.652423,48.98282868,1,5.466666667,294.5333333,0.25,277,Person,Warehouse_007
-17.545306,-22.034952,10.95589823,2.022951,3.414137,22.03603072,-8.365918692,-8.632410846,16.30241057,7.253695098,8.958540421,3.407353978,-8.930275,-9.405182,16.01255452,19.568257,25.449089,11.08013249,25.542872,31.965816,43.42229297,1,3.966666667,296.0333333,0.416666667,269,Person,Warehouse_007
-8.046773,7.441515,7.444787657,2.668095,28.000019,28.00373561,-5.850167273,16.11924968,17.54624259,3.294424144,6.546011199,6.315657646,-7.483733,15.8825065,17.53523066,10.714868,20.558504,20.55894795,22.493537,22.832628,38.58601617,1,16.16666667,283.8333333,0.666666667,26,Person,Warehouse_007
-10.819236,-20.494297,6.972726281,-2.623422,0.520154,22.04807948,-6.755855824,-11.55029329,14.41001542,2.382403842,6.576005818,4.507995053,-7.451437,-13.133562,14.00187677,8.195814,21.014451,15.0753532,18.915223,35.259969,45.14772212,1,10.56666667,289.4333333,0.416666667,344,Person,Warehouse_007
-24.569314,-17.310105,9.995286928,-4.132323,-1.00257,30.05479871,-14.83300545,-12.33089205,20.14288515,7.344194006,3.914721951,5.966184783,-14.872095,-13.1419175,20.48790306,20.436991,16.307535,20.05951178,34.295172,31.663737,54.1099383,1,11.5,288.5,0.416666667,284,Person,Warehouse_007
-22.321795,-19.66387,0.990053413,-0.831441,5.234856,29.00578483,-12.91496063,-6.250906833,15.3726847,6.875302678,7.438961751,8.49461879,-14.1516045,-8.3356745,15.48990125,21.490354,24.898726,28.01573142,25.660844,42.942649,56.33114798,1,16.63333333,283.3666667,0.583333333,288,Person,Warehouse_007
-19.728933,-12.19558,18.96311372,-16.387102,-9.542671,23.19402873,-18.22666717,-11.09016667,21.33660655,1.212203434,0.970593478,1.537498752,-18.274,-11.266066,21.46787635,3.341831,2.652909,4.230915018,3.341831,2.652909,4.292172979,1,3.8,296.2,0.083333333,262,Person,Warehouse_007
-13.86465,-19.871691,20.98772783,-11.652115,-15.756148,23.03596942,-12.680902,-18.198309,22.2538619,0.992744869,1.724853491,0.84262605,-12.6034215,-18.5826985,22.49587517,2.212535,4.115543,2.048241592,2.212535,4.115543,4.755394992,1,1.366666667,298.6333333,0.166666667,343,Person,Warehouse_007
-6.07233,-14.325008,0.983953879,4.463005,6.982753,15.00414169,-0.048720125,-3.33670225,7.884317664,3.296929098,7.6184892,4.229019946,-0.46568,-2.469667,7.514708531,10.535335,21.307761,14.02018781,24.498331,29.718408,41.41720469,1,7.566666667,292.4333333,0.583333333,201,Person,Warehouse_007
-25.020525,-3.829213,0.999422836,3.923188,8.821871,25.0274831,-9.616576038,1.919989115,12.70299729,10.36995115,3.205706428,7.253357377,-11.480707,1.1849895,12.53712419,28.943713,12.651084,24.02806027,31.10858,47.286533,63.58810886,5,10.8,289.2,0.5,25,Person,Warehouse_007
-4.602418,-21.998518,2.999565995,4.444074,-0.417405,22.00634878,-0.152362381,-12.2964679,12.87876423,2.67797146,6.498863969,5.896654395,0.225601,-12.941012,12.99654032,9.046492,21.581113,19.00678279,22.005692,23.289173,34.06798376,1,13.4,286.6,0.583333333,23,Person,Warehouse_007
-18.329483,-18.441995,10.99221316,-8.554087,-3.899396,26.00148316,-13.66362047,-11.83620306,18.24076338,2.968349076,4.294832866,4.617517097,-13.901743,-11.543491,18.0696055,9.775396,14.542599,15.00927001,17.343596,19.342399,30.12405139,1,8.766666667,291.2333333,0.333333333,271,Person,Warehouse_007
-11.575291,17.716996,17.99316266,-3.140375,28.688849,30.00556378,-5.30584,23.50816993,24.18006998,2.33990888,3.46581541,3.687445897,-4.224748,23.6675965,24.43056888,8.434916,10.971853,12.01240112,21.207639,23.737479,34.0077656,3,8.833333333,291.1666667,0.583333333,197,Person,Warehouse_007
-23.065682,16.062782,20.98948199,-7.11921,26.634569,34.0096099,-15.83901393,21.87730887,27.53503606,5.963434814,2.90518813,3.913498129,-13.808267,22.172061,27.98887396,15.946472,10.571787,13.02012792,23.528192,23.335977,37.86476898,1,5.566666667,294.4333333,0.5,84,Person,Warehouse_007
-11.015863,-14.801674,1.991022934,1.466534,-1.98698,18.03042348,-2.165278389,-9.097284333,9.85090201,4.094426068,4.006137725,4.818942481,-1.035229,-9.4690185,9.530971065,12.482397,12.814694,16.03940055,19.884786,32.756092,39.69647447,2,13.36666667,286.6333333,0.416666667,17,Person,Warehouse_007
-4.29118,15.877102,15.98610123,1.863616,28.965474,29.01576407,-0.750113533,21.9946686,22.15858206,2.647010317,4.082845916,4.123306049,1.168764,22.001826,22.0019308,6.154796,13.088372,13.02966284,21.777554,24.977235,38.74890494,1,7.4,292.6,0.583333333,33,Person,Warehouse_007
-4.572788,-21.779984,11.99731042,4.013199,-11.489765,22.00048341,0.171082583,-16.72557342,17.02713066,3.024912523,3.201464133,3.041441282,0.0326835,-17.1316165,17.1499826,8.585987,10.290219,10.00317299,14.758688,27.511913,33.62060303,1,3.1,296.9,0.333333333,250,Person,Warehouse_007
-13.671934,-4.01966,8.974490975,-7.813295,21.308817,23.03886479,-8.874810563,12.90542131,16.41151621,1.3135048,6.527323212,4.506166958,-8.402671,13.9969465,16.47186973,5.858639,25.328477,14.06437382,12.943367,47.321473,50.5739076,4,8.8,291.2,0.416666667,198,Person,Warehouse_007
-18.060709,-1.466449,8.988394593,-7.283134,25.861599,28.00816894,-11.5282219,11.50914062,18.53194779,3.580653434,9.853699853,5.64301418,-10.753382,6.412341,18.99758736,10.777575,27.328048,19.01977435,14.247823,36.543931,42.32505877,1,9.666666667,290.3333333,0.416666667,85,Person,Warehouse_007
-1.363977,-15.330721,0.985123659,4.693117,-0.983177,16.03297706,1.544940706,-7.936904941,8.210697633,2.108995832,4.375139953,4.642785719,0.655244,-7.894088,8.01105852,6.057094,14.347544,15.04785341,14.180797,26.477178,31.62206286,1,10.26666667,289.7333333,0.5,29,Person,Warehouse_007
-19.778429,-3.272007,4.986726278,-4.813877,3.820173,19.93770656,-12.26005125,0.169962625,12.48272915,4.691086581,2.166768281,4.606560004,-12.2928815,0.14575,12.48245079,14.964552,7.09218,14.95098028,14.964552,23.034334,28.84071235,1,6.033333333,293.9666667,0.333333333,283,Person,Warehouse_007
-13.215452,9.478974,12.99587869,-0.460343,29.027844,29.03149398,-10.24525361,17.94520667,20.95736166,2.964599028,5.126870459,4.781035874,-11.730239,16.489084,20.57639565,12.755109,19.54887,16.03561529,24.496508,61.702689,67.37394939,1,9.366666667,290.6333333,0.5,261,Person,Warehouse_007
-20.386018,-8.571625,0.994843378,-0.709366,0.697505,21.0122185,-8.931171455,-4.817505364,10.84227137,6.641260221,2.502323048,5.982247983,-6.5507465,-5.0981145,10.71502025,19.676652,9.26913,20.01737512,25.612203,31.92245,43.69054276,1,10.73333333,289.2666667,0.416666667,279,Person,Warehouse_007
-24.839562,-18.595894,10.98860748,-10.698963,0.973319,31.02919777,-18.52669568,-8.160827045,20.64759019,4.489709092,5.844104244,6.15025303,-19.5094505,-5.8599025,20.51098178,14.140599,19.569213,20.04059029,17.85295,30.323551,36.85557318,1,11.5,288.5,0.25,257,Person,Warehouse_007
-24.065243,-7.529592,3.993552081,-3.961428,10.091035,25.00919518,-14.12878148,0.844812087,14.91663935,6.446977557,4.838773458,6.542728189,-12.410017,1.790977,14.97194757,20.103815,17.620627,21.0156431,20.76515,36.068602,43.84206365,1,9.633333333,290.3666667,0.5,267,Person,Warehouse_007
-18.12092,-22.672133,3.971794801,2.090631,2.863634,29.02401344,-5.400559,-13.782149,16.14179214,6.551546804,7.5104013,7.608226352,-4.382179,-15.930186,16.01118837,20.211551,25.535767,25.05221864,29.027513,29.458467,47.50686062,1,12.53333333,287.4666667,0.5,204,Person,Warehouse_007
