Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,x_position,y_position,z_position,unit_distance_from_origin,unit_id
4230,0,0,15080,0,0,20838,0,0,7152,0,216,3807,5066,17169,0,0,40176,0,2882,0,0,0,0,0,3344,0,0,32452,0,0,38485,0,0,0,0,0,0,0,0,0,210530,0,0,0,136,-2.222324,-3.320967,0.828576,3,25
17248,0,0,12408,0,0,16320,0,0,5200,0,17556,2860,10740,17082,0,0,68880,0,4060,0,0,0,0,0,17568,0,0,39446,0,0,123396,0,0,0,0,0,0,79023,609,0,0,0,0,0,57629,-2.981578,-0.286908,0.813582,2,25
3888,29610,0,2628,0,0,0,0,0,35207,0,0,22274,0,4624,6560,0,0,0,2028,0,0,31382,33345,0,0,2200,0,1274,0,55722,0,0,0,33,0,32205,0,76,7755,0,0,0,0,0,0,-2.249077,8.750491,0.819395,9,25
0,21645,0,750,0,0,0,0,0,42456,0,0,23232,0,4921,12928,0,0,0,11360,0,0,44982,29986,0,0,6768,0,0,0,65305,0,0,0,36456,0,29046,0,7807,7497,0,0,0,0,47117,0,-2.616559,9.66075,0.814173,10,25
0,22388,0,0,0,0,0,0,0,50307,0,0,20833,0,1952,12122,0,0,0,16725,0,0,73850,14960,0,0,6600,0,760,0,63536,0,0,0,44940,27860,26966,0,12768,6600,0,0,0,0,73211,0,-2.863409,10.661045,0.822683,11,25
0,52932,0,777,0,0,0,0,0,68400,0,0,20230,0,3239,10965,0,0,5025,5460,0,0,63648,8700,0,0,7332,0,7076,0,34453,0,0,0,30923,77055,2856,0,8694,5565,0,0,0,0,60324,0,-2.863662,11.667923,0.823607,12,25
0,73548,0,684,560,0,0,0,0,98437,0,0,42294,0,765,22119,0,0,14076,34322,0,0,63048,2070,0,0,4880,0,6099,0,44165,0,0,0,22968,108283,0,0,1092,286,0,0,0,0,62155,0,-2.832752,12.691764,0.822617,13,25
0,145640,0,880,36176,0,0,0,0,96390,0,0,32085,0,3210,20174,0,0,10400,0,0,0,36410,0,0,0,1450,0,0,0,32830,0,0,0,9880,121672,13390,0,0,2142,0,0,0,0,29682,0,-1.267196,13.946009,0.822759,14,25
2970,0,0,0,14960,127296,928,0,0,0,0,0,0,0,324,71336,0,0,21690,80230,58788,0,6391,0,52398,0,6820,0,1938,0,0,0,0,0,0,0,1845,0,0,51,0,0,0,0,16060,0,3.608416,14.59371,0.817979,15,25
0,48138,0,4365,245613,0,0,0,0,0,3720,5264,114840,0,4216,10478,0,39627,0,2754,0,0,0,0,0,12415,0,0,73982,0,0,51039,0,0,0,0,0,0,0,0,0,82397,0,0,0,36252,-7.340698,14.226638,0.816589,16,25
598,0,0,0,15050,139160,870,0,0,0,0,0,0,0,1840,74443,0,0,0,0,0,0,0,29925,0,73320,0,0,0,0,0,19125,0,0,52920,18060,0,0,22724,4480,0,0,0,0,0,0,2.974719,16.742557,0.823767,17,25
4158,0,7410,12075,0,37490,2948,0,17748,1122,0,0,1632,53841,3096,0,0,0,72192,10780,9196,0,0,0,121737,0,17538,0,3927,0,0,0,0,0,0,0,3652,0,0,24656,0,0,0,0,0,0,3.281778,7.905709,0.830726,8,10
6174,0,85,7215,0,6160,3565,0,18642,576,0,0,2450,42066,208,0,0,0,120716,28704,2328,0,0,0,48654,0,8514,0,6040,0,0,0,0,0,0,0,5100,0,0,23733,26129,0,0,0,0,0,3.642694,7.101114,0.818729,7,10
1664,0,10921,8686,0,1015,3360,0,28710,0,0,0,900,34008,5628,0,0,0,30294,26068,0,0,0,0,0,0,20217,0,7800,96844,0,0,0,0,0,0,14484,0,0,26600,92685,0,0,0,0,0,4.36312,5.454983,0.821844,6,10
6720,0,16632,166332,0,5940,10000,174535,0,2573,0,0,648,6768,0,0,11284,0,0,0,0,53820,0,0,0,3720,0,0,0,11115,0,0,39298,0,0,0,0,0,0,0,0,0,0,0,0,2332,7.119417,-5.521082,0.827876,9,10
11700,0,24252,191912,0,5704,16536,183039,0,144,0,0,2352,5586,0,0,16946,0,0,0,0,35207,0,0,0,2652,0,0,0,9735,0,0,61070,0,0,0,0,0,0,0,0,0,0,0,0,962,7.150054,-6.99925,0.823366,10,10
12513,5200,0,11252,0,0,0,0,0,0,36512,9577,0,3108,35856,0,0,48387,0,2880,0,0,0,0,0,16425,0,0,69930,0,0,101167,0,0,0,0,0,0,0,0,0,0,0,0,0,25228,-5.225862,-2.941558,0.827604,5,10
41004,14062,0,6438,0,0,0,0,0,2277,45240,22464,8016,0,40921,0,0,116032,0,2520,0,0,0,0,0,28674,0,0,78810,0,0,86920,0,0,0,0,0,0,95368,0,0,0,0,0,0,86510,-4.812383,-1.311167,0.806358,4,10
28420,0,0,22752,0,0,36240,0,0,5434,0,41382,5934,4116,35380,0,0,48732,0,3267,0,0,0,0,0,10730,0,0,45924,0,0,0,0,0,0,0,0,0,0,0,0,184336,0,0,0,22078,-1.689751,-3.624559,0.799308,3,10
17094,0,0,7524,0,0,24660,0,0,8478,0,31244,1064,1056,18944,0,0,75440,0,1095,0,0,0,0,0,11077,0,0,43470,0,0,116288,0,0,0,0,0,0,0,0,0,0,0,0,0,28301,-2.087897,-2.145552,0.823785,2,10
0,18648,0,3304,0,0,0,0,0,0,0,690,20216,0,7250,2884,0,0,0,238,0,0,0,10800,0,0,6498,0,15399,0,61663,8610,0,0,45539,47874,0,0,13167,4991,0,0,0,0,0,0,-5.637332,9.494958,0.826561,11,10
2242,0,0,6720,0,0,312,0,0,37520,0,0,13452,0,0,29367,0,0,46872,17346,0,0,532,0,100036,0,10608,0,2850,0,0,0,0,0,0,0,9675,0,0,14807,0,0,0,0,0,0,1.787027,11.901377,0.826162,12,10
725,0,0,0,1394,131412,1517,0,0,0,0,0,13260,0,480,30464,0,0,46494,19008,0,0,0,0,95710,0,10812,0,2964,0,0,0,0,0,0,0,8640,0,0,14365,0,0,0,0,0,0,2.827603,12.700846,0.824942,13,10
624,0,0,3354,29754,0,51,0,0,0,0,0,0,0,161,34338,0,0,45804,31110,0,0,12036,0,50544,0,11001,0,3393,0,0,0,0,0,0,0,13266,0,0,16380,0,0,0,0,6075,0,1.628364,13.935091,0.81128,14,10
2136,121390,0,0,26550,0,0,0,0,0,0,0,0,0,2366,22866,0,0,24653,11123,50799,0,42525,0,0,0,8568,0,15,0,0,0,0,0,0,0,280,0,0,13090,0,0,0,0,29682,0,-0.036554,15.023265,0.825936,15,10
2432,0,0,0,8428,117192,1050,0,0,0,0,0,0,0,2070,80240,0,0,0,210,0,0,0,0,0,3016,78705,0,7240,42336,0,0,0,0,0,0,1224,0,0,102567,95400,0,0,0,0,0,3.046447,15.709448,0.808683,16,10
7527,0,20540,33592,0,0,6834,0,49898,1326,0,0,5700,12915,10396,0,8769,0,0,14484,0,37632,0,0,0,13504,14619,0,16384,46248,0,0,0,0,0,0,0,0,0,117650,0,0,0,0,0,25230,3.221754,-0.898634,0.938497,3,13
4644,0,18644,22464,0,0,11834,0,60350,0,0,0,1800,16920,9165,0,0,0,0,15225,0,0,0,0,0,8778,43731,0,14807,59052,0,0,0,0,0,0,0,0,0,89856,0,0,0,0,0,4028,3.857505,1.176367,0.930957,4,13
8640,0,13802,22080,0,260,10797,0,45875,1938,0,0,7661,24552,10553,0,0,0,0,23312,0,0,0,0,0,0,43818,0,11741,90347,0,0,0,0,0,0,28785,0,0,54990,247008,0,0,0,0,0,3.599697,3.477709,0.91844,5,13
5848,0,594,15504,0,17750,5850,0,24206,7334,0,0,6640,20650,3444,0,0,0,0,21840,0,0,0,0,0,0,34686,0,9405,83142,0,0,0,0,0,0,21930,0,0,47792,153659,0,0,0,0,0,4.596483,3.858073,0.936993,6,13
10089,0,18330,94488,0,0,22698,122500,0,5590,0,0,1400,6992,0,0,33858,0,0,0,0,42834,0,0,0,6996,0,0,0,20230,0,0,266057,0,0,0,0,0,0,0,0,0,0,0,0,8729,3.500658,-6.070272,0.930574,7,13
20244,0,71764,175715,0,0,35096,96940,0,4250,0,0,1050,6292,0,0,50292,0,0,0,0,32421,0,0,0,10268,0,0,0,17538,0,0,0,0,0,0,0,148108,0,0,0,0,0,0,0,3420,3.133249,-7.360949,0.912438,8,13
21450,0,81844,0,0,0,35844,62790,0,4182,0,0,2790,6028,0,0,28700,0,0,0,0,27552,0,0,0,3087,0,0,0,14910,0,0,0,0,0,0,0,89872,0,0,0,0,0,0,0,7812,2.927772,-8.530195,0.933948,9,13
252,0,200340,0,0,0,0,64800,0,4248,0,0,2425,5330,0,0,98310,0,0,0,0,20619,0,0,0,6627,0,0,0,14271,0,0,0,0,0,0,0,85050,0,0,0,25086,0,140958,0,3888,2.71015,-9.653484,0.919183,10,13
0,0,0,0,0,0,0,35280,0,2645,0,0,4104,5000,0,0,56644,10633,0,0,0,17936,0,0,0,4788,0,0,0,13680,0,0,0,0,0,0,0,48990,0,0,0,10350,0,154622,0,6460,2.434702,-10.747628,0.929653,11,13
0,72186,0,840,0,0,0,0,0,54567,0,0,28500,0,6026,22058,0,0,15180,27072,0,0,71487,0,0,0,1178,0,0,0,68926,0,0,0,36570,5112,21385,0,0,1435,0,0,0,0,59736,0,-1.629544,11.902191,0.918562,12,13
0,160590,0,0,30186,0,0,0,0,106764,0,0,43602,0,2173,35894,0,0,14405,61236,0,0,72651,0,0,0,4902,0,0,0,62456,0,0,0,33916,165880,23668,0,0,3690,0,0,0,0,66176,0,-1.480478,12.925204,0.907628,13,13
0,141174,0,32,35394,0,0,0,0,170610,0,0,41184,0,4788,26226,0,0,14322,0,0,0,47740,0,0,0,2928,0,4050,0,50008,0,0,0,18870,108928,819,0,0,3799,0,0,0,0,44286,0,-1.838141,13.886731,0.928342,14,13
4366,74000,0,5304,34026,0,3102,0,0,0,0,0,0,0,902,41745,0,0,840,0,115168,0,17056,0,0,0,6794,0,68,0,0,0,0,0,0,0,11124,0,0,2337,0,0,0,0,24236,0,0.497233,14.995692,0.927355,15,13
162,0,3120,0,17328,177099,3240,0,0,0,0,0,0,0,1620,108339,0,0,7564,0,59356,0,9864,0,13940,0,6669,0,4158,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,11644,0,4.934318,15.22646,0.928015,16,13
8235,0,0,11736,0,0,11016,0,27300,3658,0,0,9200,18252,7566,0,0,0,0,4760,0,0,0,0,0,25112,51090,0,13224,0,0,0,0,0,0,0,3542,0,0,40003,0,0,0,0,0,0,0.981403,2.801027,0.932092,2,13
12155,0,10704,21669,0,0,15884,0,59972,2856,0,0,11310,20315,14000,0,0,0,0,3358,0,0,0,0,0,22764,51330,0,16870,0,0,0,0,0,0,0,82680,0,0,75810,0,0,0,0,0,88608,1.056967,1.684066,0.917349,1,13
14070,0,27260,25000,0,0,19090,0,98688,836,0,0,6357,16863,17094,0,0,0,0,12480,0,0,0,0,0,16482,0,0,24210,0,0,0,0,0,0,0,0,0,0,40020,0,0,0,0,0,54662,0.971759,0.229265,0.916162,0,13
0,0,0,0,16750,209286,44,0,0,0,0,0,0,0,864,70596,0,0,29500,45900,103785,0,23976,0,0,0,11470,0,1044,0,0,0,0,0,0,0,8216,0,0,8268,0,0,0,0,21840,0,2.193939,16.861823,0.935182,17,13
3552,0,5590,0,1485,51121,2736,0,11584,0,0,0,0,0,120,0,0,0,41640,232059,21440,0,10980,0,34884,0,14280,0,0,0,0,0,0,0,0,0,5216,0,0,0,23751,0,0,0,13764,0,6.954342,13.446926,0.928029,15,40
2310,0,0,5934,34026,0,133,0,0,0,0,0,0,0,2100,43355,0,0,23716,0,105600,0,22718,0,0,0,5542,0,5720,0,0,0,0,0,0,0,15939,0,0,10919,0,0,0,0,22854,0,0.754507,14.975177,0.93003,14,40
0,85500,0,744,152020,0,0,0,0,0,0,0,204043,0,4585,15762,0,0,12095,0,0,0,0,9291,0,0,6235,0,0,0,21508,0,0,0,13320,66868,0,0,9412,4818,0,0,170931,0,2829,0,-5.577717,14.999219,0.927642,16,40
0,34428,0,4046,0,0,0,0,0,0,8344,2214,155020,0,2772,12638,0,0,0,14364,0,0,0,18873,0,0,4130,0,0,0,41293,14625,0,0,32239,34452,0,0,13930,2697,0,0,0,0,0,0,-7.963766,11.491013,0.926985,13,40
0,17856,0,3500,0,0,0,0,0,0,8792,2210,47850,0,2886,6300,0,0,0,7056,0,0,0,18696,0,0,5350,0,0,0,41472,15170,0,0,39776,19880,0,0,14840,176,0,0,0,0,0,0,-7.918996,10.289209,0.936642,12,40
0,13330,0,5658,0,0,0,0,0,0,5883,3200,11398,0,3120,4250,0,0,0,2134,0,0,0,30537,0,0,3995,0,0,0,107789,17415,0,0,48256,29975,0,0,17100,4662,0,0,0,0,0,0,-7.82899,9.093554,0.915007,11,40
0,14701,0,5418,0,0,0,0,0,0,3795,4995,0,0,3871,5396,0,0,0,10382,0,0,0,21098,0,4624,1704,0,0,0,0,12528,0,0,70470,23140,0,0,17301,5852,0,0,0,0,0,0,-7.772791,7.755862,0.918628,10,40
0,20145,0,3780,0,0,0,0,0,0,4320,6837,9537,0,14040,2622,0,0,0,12600,0,0,0,19982,0,92106,0,0,0,0,0,20655,0,0,79827,30420,0,0,22222,5301,0,0,0,0,0,0,-7.20384,6.907888,0.930168,9,40
0,11417,0,6570,0,0,0,0,0,0,11505,5555,23046,0,9588,1922,0,0,0,2226,0,0,0,35741,0,100386,0,0,0,0,0,23848,0,0,80256,6600,0,0,26572,4018,0,0,0,0,0,0,-6.724954,5.954541,0.935213,8,40
0,8308,0,3952,0,0,0,0,0,0,12896,6500,25721,0,16906,0,0,0,0,1591,0,0,0,57986,0,95445,0,0,32450,0,0,26255,0,0,55385,0,0,0,31948,5194,0,0,0,0,0,5520,-6.318482,4.871581,0.926602,7,40
0,11926,0,9735,0,0,0,0,0,0,24366,2464,0,0,37719,4524,0,69459,0,8008,0,0,0,0,0,37840,0,0,115962,0,0,26164,0,0,0,0,0,0,57072,0,0,0,0,0,0,0,-6.988868,0.376178,0.927192,6,40
16432,11682,0,4736,0,0,0,0,0,0,25032,13776,0,0,30576,0,0,80514,0,1015,0,0,0,0,0,31003,0,0,88854,0,0,74817,0,0,0,0,0,0,115299,0,0,0,0,0,0,57982,-5.930581,-0.752268,0.931882,5,40
45965,0,0,13950,0,0,67124,0,0,6273,44387,27270,9936,272,49155,0,0,70839,0,7980,0,0,0,0,0,20169,0,0,115360,0,0,111804,0,0,0,0,0,0,0,0,0,62100,0,0,0,49545,-4.193341,-2.722145,0.923438,4,40
35055,0,0,9381,0,0,45195,0,0,7482,0,30084,9918,9570,27544,0,0,76447,0,9114,0,0,0,0,0,17464,0,0,98780,0,0,161409,0,0,0,0,0,0,9849,0,0,344379,0,0,0,41040,-2.696341,-2.932316,0.918921,3,40
7455,0,40833,8878,0,0,11325,0,163830,6594,0,0,2822,8064,14137,0,0,0,0,10004,0,28440,0,0,0,10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18410,1.186591,-2.695966,0.925546,2,40
10094,0,18177,12169,0,0,13623,0,65338,6847,0,0,7440,11940,12474,0,0,0,0,10266,0,0,0,0,0,11799,0,0,25872,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23652,1.541229,-1.271545,0.929303,1,40
15054,6771,0,12042,0,0,13640,0,0,10282,45880,27342,8640,6480,33734,0,0,81600,0,966,0,0,0,0,0,21040,0,0,58082,0,0,108016,0,0,0,0,0,0,72360,0,0,0,0,0,0,58225,-4.358173,-2.061075,0.943915,4,32
32300,8624,0,22440,0,0,22040,0,0,7998,50625,32634,1650,4692,36515,0,0,70416,0,1344,0,0,0,0,0,19076,0,0,112860,0,0,193318,0,0,0,0,0,0,0,0,0,0,0,0,0,26352,-4.399487,-2.401006,0.913541,5,32
44165,1848,0,21420,0,0,80324,0,0,3666,60340,30550,0,5400,53040,0,0,41625,0,4428,0,0,0,0,0,15750,0,0,102172,0,0,0,0,0,0,0,0,0,0,0,0,248768,0,0,0,36358,-4.487337,-4.047622,0.93441,6,32
57387,0,0,21736,0,0,98100,0,0,0,88512,27200,0,5936,71121,0,0,36192,0,5371,0,0,0,0,0,14824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219820,0,0,0,32825,-4.835949,-5.116522,0.932167,7,32
69237,1235,0,0,0,0,86984,0,0,0,74529,29520,0,5047,99528,0,0,26840,0,1221,0,0,0,0,0,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145186,0,44660,0,17458,-5.286082,-6.058127,0.933836,8,32
87285,7776,0,0,0,0,45072,12048,0,0,68224,31080,0,5814,142330,0,0,19176,0,4356,0,0,0,0,0,12000,0,0,0,0,0,0,0,129276,0,0,0,0,0,0,0,100101,0,16416,0,0,-5.772075,-6.967429,0.933737,9,32
0,25380,0,840,0,0,0,0,0,0,0,7849,41132,0,8496,3213,0,0,0,667,0,0,0,23925,0,48825,9996,0,8190,0,73187,17780,0,0,65940,37557,0,0,17884,4625,0,0,0,0,0,0,-5.715111,8.224567,0.939187,10,32
0,31680,0,4160,0,0,0,0,0,11223,0,2080,35730,0,2080,4556,0,0,0,13039,0,0,7884,22126,0,0,7106,0,6290,0,64812,14673,0,0,47795,43197,0,0,16456,160,0,0,0,0,46056,0,-5.28353,9.661639,0.940674,11,32
14818,11466,0,7334,0,0,0,0,0,7038,0,6642,8704,0,13328,0,0,22896,0,2380,0,0,0,82770,0,35722,0,0,29790,0,0,72663,0,0,0,0,164720,0,82533,27621,0,0,0,0,0,127664,-3.520973,1.777296,0.936585,3,32
23618,0,0,11856,0,0,29016,0,0,14440,0,24119,12240,16786,9570,0,0,64195,0,9296,0,0,0,0,0,28179,0,0,45694,0,0,131652,0,0,0,0,89170,0,125114,34428,0,0,0,0,0,60088,-2.89993,0.700217,0.92573,2,32
12095,0,29898,25168,0,0,15168,0,76125,5600,0,0,6552,12663,16632,0,0,0,0,10904,0,0,0,0,0,15691,0,0,22080,48262,0,0,0,0,0,0,0,0,0,84609,0,0,0,0,0,32344,1.621146,-1.144424,0.929037,1,32
3267,0,1300,0,0,63358,5330,0,16050,34375,0,0,20448,76560,726,0,0,0,63196,90720,43960,0,880,0,62118,0,18240,0,3266,0,0,0,0,0,0,0,6660,0,0,0,14161,0,0,0,0,0,5.385362,10.73853,0.931827,12,32
0,104300,0,300,20448,0,0,0,0,118534,0,0,62568,0,2158,30240,0,0,0,8217,0,0,77224,39330,0,0,9464,0,0,0,89694,0,0,0,55183,0,37323,0,14728,9971,0,0,0,0,84175,0,-2.046526,12.857593,0.924534,13,32
0,148944,0,1520,44450,0,0,0,0,134550,0,0,54889,0,3968,6728,0,0,3105,4400,0,0,81738,5104,0,0,5704,0,0,0,81506,0,0,0,41531,24480,30765,0,0,9568,0,0,0,0,75628,0,-1.658719,13.922302,0.931111,14,32
0,230230,0,544,52624,0,0,0,0,94860,0,0,0,0,3416,36057,0,0,19068,32421,0,0,66598,0,0,0,6,0,0,0,66066,0,0,0,30816,155232,23490,0,0,1248,0,0,0,0,59264,0,-1.286696,14.968238,0.923925,15,32
29070,0,0,12213,0,0,63118,0,0,118,54197,22560,0,3440,39204,0,0,31400,0,2494,0,0,0,0,0,12480,0,0,7420,0,0,0,0,0,0,0,0,0,0,0,0,168360,0,0,0,30450,-4.622436,-4.412917,0.790621,6,34
44847,0,0,16036,0,0,86487,0,0,9936,86800,32155,822,2325,52416,0,0,24528,0,3740,0,0,0,0,0,14014,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,164666,0,0,0,40108,-4.070482,-4.39055,0.771685,5,34
18542,0,0,560,0,0,28776,0,0,4932,0,29580,5130,4320,28612,0,0,27104,0,4392,0,0,0,0,0,7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103992,0,0,0,15438,-2.293476,-4.40574,0.795461,4,34
15732,0,45765,22518,0,0,18032,0,0,4158,0,0,3596,6394,21420,0,13348,0,0,6256,0,53872,0,0,0,5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11016,0.776456,-3.90563,0.788255,3,34
12596,0,32012,27878,0,0,10797,0,84258,5586,0,0,4096,7595,18942,0,0,0,0,4752,0,0,0,0,0,9405,0,0,12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16730,1.100821,-2.771417,0.788669,2,34
5356,0,25414,17111,0,0,12978,0,41360,3692,0,0,4356,9185,10855,0,0,0,0,4928,0,0,0,0,0,6222,0,0,23859,23730,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,19053,1.43194,-1.376188,0.791938,1,34
5084,0,4403,6806,0,2312,4080,0,26000,2548,0,0,0,33229,0,0,0,0,120,19829,0,0,0,0,0,0,11680,0,9060,0,0,0,0,0,0,0,19716,0,0,26036,3175,0,0,0,0,0,3.112963,6.276086,0.792267,7,34
4551,0,6534,6683,0,16646,228,0,11289,1972,0,0,1012,39960,3596,0,0,0,105571,25175,0,0,0,0,101454,0,16491,0,6956,0,0,0,0,0,0,0,6106,0,0,19344,0,0,0,0,0,0,3.133325,7.399304,0.787386,8,34
3927,0,3180,10432,0,27455,0,0,13452,5550,0,0,8415,61617,2856,0,0,0,61476,25752,26166,0,0,0,120652,0,13975,0,2224,0,0,0,0,0,0,0,962,0,0,17982,0,0,0,0,0,0,3.196511,8.449342,0.799996,9,34
3132,0,4556,0,0,22359,1595,0,12214,9212,0,0,7467,57780,3648,0,0,0,114369,48048,20608,0,0,0,100580,0,20740,0,4224,0,0,0,0,0,0,0,3984,0,0,0,35175,0,0,0,0,0,6.106184,7.929784,0.793755,10,34
2782,0,195,0,0,29212,4485,0,13110,19691,0,0,11060,53703,3663,0,0,0,73059,62678,23358,0,0,0,74260,0,17325,0,5125,0,0,0,0,0,0,0,1131,0,0,0,36855,0,0,0,0,0,6.308823,9.019687,0.791628,11,34
0,75026,0,1020,0,0,0,0,0,47766,0,0,22792,0,5,13108,0,0,7410,0,0,0,32604,0,0,0,1365,0,0,0,55713,0,0,0,29568,117420,20792,0,0,1599,0,0,0,0,47104,0,-1.59676,11.948058,0.797562,12,34
0,103632,0,1015,16104,0,0,0,0,79050,0,0,36630,0,1998,13340,0,0,3300,24479,0,0,40470,0,0,0,783,0,0,0,37534,0,0,0,24864,81780,13910,0,0,832,0,0,0,0,35256,0,-1.739451,12.903229,0.796055,13,34
0,109947,0,1230,27072,0,0,0,0,126477,0,0,43056,0,3161,11221,0,0,9996,7490,0,0,36720,0,0,0,2146,0,0,0,0,0,0,0,3264,20148,5148,0,0,5074,0,0,0,0,27136,0,-2.008262,13.906713,0.791255,14,34
2100,0,0,6372,16409,0,32,0,0,0,0,0,0,0,119,34440,0,0,3420,57855,42790,0,6210,0,7015,0,4619,0,2688,0,0,0,0,0,0,0,1617,0,0,0,0,0,0,0,8736,0,0.890101,14.977967,0.784688,15,34
155288,1501,0,0,0,0,0,5406,0,0,0,0,0,1760,0,0,0,11340,0,33,0,0,0,0,0,0,0,25830,0,0,0,0,0,109494,0,0,0,0,0,0,0,0,0,7141,0,0,-8.999076,-9.859495,0.793398,13,5
149760,459,0,0,0,0,0,11448,0,0,25193,0,0,3636,0,0,0,11151,0,1411,0,0,0,0,0,0,0,53874,0,0,0,0,0,72930,0,0,0,0,0,0,0,0,0,14325,0,0,-8.875733,-9.494702,0.788841,12,5
25245,3780,0,0,0,0,0,14193,0,0,51724,34840,0,3298,0,0,0,14766,0,1008,0,0,0,0,0,0,0,73932,0,0,0,0,0,151392,0,0,0,0,0,0,0,0,0,9900,0,0,-8.719902,-8.228733,0.793839,11,5
0,4256,0,0,0,0,0,0,0,0,54054,33792,0,75,0,0,0,19039,0,2256,0,0,0,0,0,0,0,56290,0,0,0,0,0,161262,0,0,0,0,0,0,0,0,0,22826,0,0,-8.503007,-6.96472,0.7844,10,5
0,2968,0,0,0,0,0,0,0,0,41976,26751,0,176,0,0,0,23496,0,2349,0,0,0,0,0,5320,0,0,0,0,0,0,0,133352,0,0,0,0,0,0,0,0,0,13804,0,0,-8.152593,-5.737033,0.788038,9,5
0,1650,0,3136,0,0,0,0,0,0,29664,14931,0,120,71440,0,0,29100,0,506,0,0,0,0,0,13312,0,0,5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610,0,0,-7.612068,-4.763256,0.792827,8,5
0,6110,0,13120,0,0,0,0,0,0,27225,5404,0,0,55480,0,0,41888,0,0,0,0,0,0,0,19712,0,0,72372,0,0,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.312967,-3.237447,0.784811,7,5
0,7089,0,11154,0,0,0,0,0,0,18690,14835,0,0,28275,0,0,59472,0,589,0,0,0,0,0,19908,0,0,87020,0,0,79459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.593694,-2.246959,0.793555,6,5
1482,162393,0,5664,28421,0,18,0,0,84350,0,0,14986,0,940,25056,0,0,7622,0,53550,0,26505,0,0,0,6816,0,0,0,0,0,0,0,0,6,9672,0,0,9984,0,0,0,0,23848,0,-0.030871,14.002728,0.796227,14,5
1980,0,0,3894,19575,0,312,0,0,0,0,0,0,0,300,24700,0,0,11077,0,55440,0,11985,0,0,0,220,0,5324,0,0,0,0,0,0,0,10944,0,0,5338,0,0,0,0,11076,0,0.988126,15.006352,0.794167,15,5
210,0,0,0,18565,87156,910,0,0,0,0,0,0,0,0,44014,0,0,8955,0,68847,0,15470,0,0,0,4320,0,1395,0,0,0,0,0,0,0,3240,0,0,6396,0,0,0,0,4080,0,1.895437,15.894599,0.790766,16,5
9676,22080,0,5694,0,0,0,0,0,15544,0,0,12834,0,6678,13578,0,0,0,9116,0,0,0,62634,0,82880,19184,0,12996,0,0,0,0,0,0,0,53250,0,35280,13790,0,0,0,0,0,0,-2.624128,5.345957,0.79317,5,5
6474,8580,0,20,0,0,8836,0,0,16500,0,128,13396,0,8134,0,0,0,0,39,0,0,0,66102,0,42224,14755,0,14673,0,0,0,0,0,0,0,42082,0,43500,8736,0,0,0,0,0,0,-2.569553,4.286414,0.780568,4,5
20,0,0,9016,0,0,15323,0,0,14626,0,2475,12342,1862,6336,0,0,0,0,0,0,0,0,71600,0,28302,3458,0,22540,0,0,0,0,0,0,0,22752,0,60711,15015,0,0,0,0,0,142524,-2.437387,3.10159,0.788905,3,5
11280,0,0,7436,0,0,15900,0,0,12663,0,7446,1012,6076,10505,0,0,0,0,5518,0,0,0,57288,0,27354,0,0,25863,0,0,0,0,0,0,0,79662,0,79200,20303,0,0,0,0,0,95049,-2.247037,1.986328,0.79984,2,5
16632,0,0,0,0,0,19465,0,0,7560,0,19412,3720,11245,12810,0,0,0,0,7548,0,0,0,0,0,21736,0,0,14630,0,0,0,0,0,0,0,65075,0,75548,42733,0,0,0,0,0,20250,-1.968512,0.305295,0.78902,1,5
896,0,0,0,12213,87032,0,0,0,0,0,0,0,0,1224,75006,0,0,13860,0,47432,0,7904,0,0,0,6432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,0,3.088212,16.744444,0.795438,17,5
4983,0,12027,41500,0,9063,5882,0,36860,64,0,0,868,9800,2700,0,9588,0,0,0,0,14017,0,0,0,4214,99936,0,10388,23074,0,0,0,0,0,0,0,0,0,81499,0,0,0,0,0,14388,5.448293,-1.179314,0.80211,5,36
