Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,0,0,48750,133282,5304,24108,51264,0,6426,14755,0,0,10887,0,0,0,20000,0,0,0,0,0,0,0,25017,0,0,0,0,0,0,0,11718,0,0,0,11748,0,274232,0,0.359002701509266,15.005347301018105,0.9916842884373559,15,35
0,0,0,0,0,187875,2646,17250,32754,0,7290,18105,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,20812,0,0,0,0,0,0,0,11456,0,0,0,8134,0,200605,0,0.7900009209736184,15.994087647892067,0.9906526967860698,16,35
4795,0,26163,97149,4284,0,18576,0,0,3663,0,0,12375,5254,0,0,0,46460,0,0,11316,0,0,7623,0,21844,0,0,29230,8928,0,0,16629,9513,0,0,0,0,0,0,0,0,5.501277885405358,-6.461305968286729,1.0009409820048063,8,16
2800,0,27048,182054,1612,0,15249,0,0,9840,0,0,14000,4464,0,0,0,76557,0,0,12320,0,0,408538,0,20256,0,0,42427,7854,0,0,15833,14552,0,0,0,0,0,0,0,0,6.2396608288316315,-4.985610482309312,0.98216658620575,7,16
2541,0,19422,308880,1482,0,9270,0,0,6776,0,0,10340,3096,0,1862,0,145770,0,0,17253,0,0,0,0,29700,0,0,33696,6150,0,0,5831,9585,0,0,0,0,0,0,0,0,6.328550662149711,-2.9541315999656814,0.9858901799068747,6,16
14432,0,6068,0,3636,0,7400,0,0,17550,0,377298,1488,16821,0,0,0,0,0,0,58384,0,0,0,30125,0,0,0,0,0,0,0,23408,55880,0,0,84360,0,0,0,0,0,7.754878165783547,4.5777804578354875,0.9702702136543166,9,16
10388,0,2294,0,7820,0,4089,0,0,22596,0,182767,4416,12390,0,0,0,0,0,0,57057,0,0,0,12444,0,18984,0,0,0,0,0,12483,66065,0,0,79275,0,0,0,0,0,7.448592195941416,6.6876930272447765,0.9922644113425463,10,16
13632,0,5436,0,8601,0,4216,383630,0,29779,0,65727,5092,13630,0,0,59740,0,0,0,0,0,0,0,18696,0,100905,0,0,0,0,0,16576,163868,7076,0,100011,0,0,0,0,0,7.140061779365766,8.414514055771747,0.9892894038121085,11,16
0,0,3003,0,10422,0,4550,266586,0,34300,0,14934,3930,0,0,0,35217,0,0,0,0,0,0,0,14640,0,90816,0,0,0,0,0,0,0,21714,0,151940,0,0,0,0,0,6.947883313300455,9.805142664052092,0.9947833438038742,12,16
0,0,6020,0,17181,0,4750,176418,0,35280,0,0,2380,0,0,0,48909,0,0,0,0,0,0,0,22560,0,55272,0,0,0,0,0,0,0,24905,0,6655,0,0,0,0,0,6.778517662029628,11.10916789877281,0.9893489707219487,13,16
0,0,3569,0,14756,0,4920,125038,0,60882,0,0,4625,0,0,0,38586,0,0,0,0,0,0,0,20496,0,49020,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,6.519767608723285,12.391938579053345,0.9865477176674631,14,16
0,0,2624,0,4389,0,2263,88044,21,66816,0,0,4551,0,0,0,24120,0,0,0,0,0,0,0,15040,0,32946,0,0,0,0,0,0,0,18067,0,0,0,0,0,0,0,6.28966319363731,13.663517891011274,0.9958889115541751,15,16
0,0,4788,0,0,0,4680,78710,23868,114723,0,0,4165,0,0,0,41600,0,0,0,0,0,0,0,5730,0,27300,0,0,0,0,0,0,0,17928,0,0,0,0,0,85848,0,6.193386373087755,14.76093817088356,0.9833061496609616,16,16
17952,0,8480,0,11819,29205,9900,0,0,0,14145,48608,4148,21825,21608,0,0,0,0,0,98596,0,0,0,56387,0,0,0,0,0,0,0,0,0,27307,0,0,0,0,0,0,0,0.48429733265749375,5.94598512552156,0.9849933626999245,5,16
21296,0,14756,0,17120,25389,7320,0,0,0,16644,90312,11407,29648,40820,0,0,0,0,0,68951,0,0,0,104160,0,0,0,0,0,0,0,73917,0,53949,0,0,0,0,0,0,0,0.35561299903314136,4.985829894611376,0.9777112226095142,4,16
20296,0,15232,0,16605,20500,2862,0,0,0,15572,0,10726,23876,35640,0,0,0,0,0,0,0,0,0,92049,24072,0,0,0,0,0,0,54810,0,53466,0,0,0,0,0,0,0,0.04313884199172335,3.959311682251938,0.9804841088393914,3,16
11908,0,16185,0,11859,19598,6693,0,0,0,15600,0,15600,16728,34946,30450,0,0,0,0,0,0,0,0,85314,81631,0,0,0,50160,0,0,56581,0,61920,0,0,0,0,0,0,0,-0.2466308989754502,2.986925036130561,0.9817432555523737,2,16
13545,0,23933,0,7020,15194,17712,0,0,0,16810,0,14204,15844,57670,67940,0,0,0,0,0,0,0,26775,15466,60494,0,0,0,48375,0,0,65688,0,0,0,0,0,0,0,0,0,0.16624937277365623,1.985996498024329,0.9871259425379303,1,16
11856,0,25025,0,10856,8514,3478,0,0,0,26320,0,12921,15249,56628,31416,0,0,0,0,0,0,0,38500,0,34865,0,0,0,35984,0,0,33368,0,0,0,0,0,0,0,0,0,0.4043818933129699,0.8989323918297235,0.9920089323160955,0,16
0,0,2535,0,8888,0,3744,0,0,33582,0,0,3894,0,0,0,19470,0,0,0,0,0,0,0,10750,0,49178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.684176224563942,12.591909584781202,0.9892221432375408,15,6
0,0,3537,0,0,0,1638,54540,7440,164720,0,7548,3660,0,0,0,34441,0,0,0,0,0,0,0,0,0,20088,0,0,0,0,0,0,0,14388,0,0,0,0,0,61579,0,5.303847450720838,15.116055678476641,0.9954062230125267,16,6
0,0,5796,0,24366,336,1938,57540,30096,123046,0,33633,4480,0,100,0,45872,0,0,0,0,0,0,0,0,0,28576,0,0,0,0,0,0,0,17933,0,0,0,0,0,124890,0,4.686620491672301,14.23277981471017,0.9941070813003137,14,6
0,0,7050,0,18975,0,4410,68242,0,104715,0,37557,4810,0,9963,0,33540,0,0,0,0,0,0,0,5540,0,34755,0,0,0,0,0,0,0,19920,0,0,0,0,0,0,0,4.7024239087073525,13.152611620290248,0.9924103893666683,13,6
0,0,6424,0,25288,0,4810,81090,0,78069,0,40825,2052,0,19180,0,64050,0,0,0,0,0,0,0,33082,0,43392,0,0,0,0,0,0,0,22618,0,0,0,0,0,0,0,4.832138236010742,12.030115470240602,0.9866114509850092,12,6
0,0,5226,0,13320,0,5453,101400,0,52635,0,50310,1406,0,27835,0,43262,0,0,0,0,0,0,0,19564,0,56835,0,0,0,0,0,0,0,27720,0,0,0,0,0,0,0,5.028012044227552,10.876987131635559,0.9942410610800607,11,6
18172,0,7301,0,18990,0,4556,184728,0,47005,0,64200,4624,0,38236,0,105056,0,0,0,0,0,0,0,40296,0,79092,0,0,0,0,0,0,76729,33170,0,222750,0,0,0,0,0,5.0600443285073915,9.766614454354317,0.9759709006855815,10,6
12220,0,6601,0,9353,0,1066,232650,0,19980,0,73264,1040,15480,41664,0,89787,0,0,0,0,0,0,0,20520,0,92378,0,0,0,0,0,0,170006,39100,0,213279,0,0,0,0,0,5.15965726880871,8.527539790736865,0.9929945667533389,9,6
17290,0,6313,0,12150,56444,7238,91322,0,44414,0,34853,8007,22869,24820,0,106368,0,0,0,0,0,0,0,39567,0,93240,0,0,0,0,0,0,0,26789,0,0,0,0,0,0,0,2.6149812956139336,8.518151011473718,0.9944227337459779,8,6
11564,0,7168,0,9460,52920,8320,0,0,0,6107,35288,9128,19516,23556,0,59048,0,0,0,67134,0,0,0,43392,0,43710,0,0,0,0,0,0,0,26311,0,0,0,0,0,0,0,2.2794865413326875,7.6408089272919,0.9957760475667783,7,6
30464,0,9798,0,12871,43776,9130,0,0,0,15525,79104,9240,36378,35496,0,0,0,0,0,69030,0,0,0,68445,0,0,0,0,0,0,0,361,0,40870,0,0,0,0,0,0,0,1.736295870551377,6.755598775138564,0.9793471647567458,6,6
30008,0,15732,0,12006,32635,10208,0,0,0,16125,56030,10680,36974,35392,0,0,0,0,0,79755,0,0,0,84550,0,0,0,0,0,0,0,45696,0,58384,0,0,0,0,0,0,0,1.403667792992323,5.821585261664165,0.9729825220388193,5,6
8880,0,16644,0,13184,29820,10788,0,0,0,15890,92400,11407,15480,35510,0,0,0,0,0,88641,0,0,0,73005,5796,0,0,0,0,0,0,23381,0,48636,0,0,0,0,0,0,0,1.0978059122368986,4.827816412589419,0.994653736829946,4,6
3344,0,19572,0,10918,24380,12152,0,0,0,18954,0,12348,10325,25604,0,0,0,0,0,46072,0,0,0,62194,78912,0,0,0,0,0,0,48888,0,39552,0,0,0,0,0,0,0,0.5356796100974677,3.928609380362545,0.9942387461364888,3,6
11100,0,24200,0,13000,18788,12261,0,0,0,18300,0,14673,20000,43440,55424,0,0,0,0,0,0,0,0,102286,80358,0,0,0,58773,0,0,44974,0,73144,0,0,0,0,0,0,0,0.2768046417012364,2.963149071823895,0.9772488874081091,2,6
15336,0,18696,0,3355,16100,13176,0,0,0,23941,0,10908,17404,61004,63918,0,0,0,0,0,0,0,17160,16240,16833,0,0,0,53215,0,0,68940,0,33864,0,0,0,0,0,0,0,0.4224758990854003,1.9229212988232156,0.9836598230530171,1,6
11220,0,26675,0,9360,11424,14784,0,0,0,29973,0,11760,12803,70060,43957,0,0,0,0,0,0,0,43152,0,42978,0,0,0,38646,0,0,42804,0,0,0,0,0,0,0,0,0,0.7673274138475272,0.6369639674739416,0.987824580754932,0,6
0,4212,0,3672,0,3038,80216,0,0,0,0,0,115038,0,0,3968,0,0,0,0,0,10140,0,0,0,4340,0,19383,0,0,0,0,0,0,0,192,0,0,0,10350,0,41745,-7.582258311593195,-10.544541152805351,0.8307263431057663,12,30
0,4704,0,7872,0,0,204750,0,0,0,0,0,145542,0,0,5320,0,0,0,0,0,13668,94800,0,0,5461,0,29008,0,0,0,0,0,0,0,7252,0,0,0,15680,0,31740,-6.833449187349064,-9.841595784007064,0.8248651709859729,11,30
0,3335,0,9222,0,0,174528,0,0,0,0,0,140513,0,0,6302,0,0,0,0,0,15408,145071,0,0,5852,0,34020,0,0,0,0,0,0,0,0,0,0,0,20777,0,20460,-6.288288833467703,-9.015418657559096,0.8216836783709169,10,30
0,475,0,11285,0,0,130820,0,0,0,0,0,89760,0,0,6716,0,0,0,0,0,17182,93644,18252,0,4288,0,44226,0,0,0,0,0,0,0,0,0,0,0,27360,0,81396,-5.670060384394038,-8.20030119090399,0.829836663755863,9,30
0,0,0,3696,0,0,95764,0,0,0,10125,0,66172,0,0,6232,0,0,0,0,0,21912,110580,19359,0,4851,0,32092,0,13224,0,0,0,0,0,0,0,0,0,39808,0,122850,-4.983423554515031,-7.456880567778915,0.8223648065283795,8,30
0,0,0,0,0,0,60489,0,0,0,41650,0,46726,0,0,6846,0,0,0,0,0,27156,114471,17068,0,7400,0,86352,0,20328,0,0,0,0,0,0,0,0,0,26025,0,156249,-4.356826669469122,-6.706969229028909,0.8235578191567736,7,30
11476,0,0,3738,0,2573,48360,0,0,0,49580,0,41535,12236,0,9576,0,0,0,0,0,34125,31317,22962,0,8692,0,92616,0,25252,0,0,0,0,0,0,0,0,0,0,0,108885,-3.739633775420394,-5.878569239795123,0.8190961756424144,6,30
5290,0,0,16038,0,2871,35524,0,0,0,28600,0,30294,8150,0,10556,0,0,0,0,0,43424,0,8064,0,6820,0,89001,0,14880,0,0,0,0,0,0,0,0,0,0,0,0,-3.078180375128719,-5.137339680434852,0.8242832704190803,5,30
3115,0,34522,0,48,4508,28200,0,0,0,44697,0,23908,2993,0,11368,0,0,0,0,0,59840,0,37400,0,6120,0,16686,0,25680,0,0,0,0,0,0,0,0,0,0,0,0,-2.3905286205411134,-4.387022504874835,0.8159152324347332,4,30
6396,0,51660,0,1300,5559,22764,0,0,0,27482,0,18796,8639,0,12540,0,0,0,0,0,65100,0,16762,0,4233,0,0,0,13365,0,0,0,0,0,0,0,0,0,0,0,0,-1.8296101153904498,-3.519486013061195,0.8220808918358244,3,30
11218,0,30128,0,9088,3939,19840,0,0,0,27977,0,17860,12118,0,15400,0,0,0,0,0,62511,0,1863,0,11448,0,0,0,27108,0,0,77400,0,0,0,0,0,0,0,0,0,-1.4684483963268704,-2.6114429755155264,0.8041495210665914,2,30
4592,0,32670,0,5184,5936,17480,0,0,0,18216,0,15912,6055,0,16992,0,0,0,0,0,46995,0,19363,0,17100,0,0,0,12282,0,0,24570,0,0,0,0,0,0,0,0,0,-1.0828032372290561,-1.6317338281190148,0.8271163814398221,1,30
0,0,25970,0,5986,7560,14003,0,0,0,22568,0,10100,2907,0,21303,0,0,0,0,0,0,0,31635,0,13200,0,0,0,33750,0,0,38985,0,0,0,0,0,0,0,0,0,-0.5696210106162418,-0.8083472787289132,0.8069452582828092,0,30
0,8,0,7550,0,2296,0,0,0,0,0,0,144926,0,0,816,0,0,0,0,0,11970,93841,1200,0,4797,0,20655,0,0,0,0,0,0,0,3936,0,0,0,14697,0,55062,-8.876551784655259,-9.523850173132173,0.8154463668074641,13,30
0,81345,0,0,41064,33480,0,17024,48472,0,3105,6747,0,0,3600,0,0,0,42960,0,0,0,0,0,0,0,18873,0,0,0,21335,92232,0,0,6854,0,0,0,4410,0,0,0,-2.0670034079602146,13.84815285365454,0.8277702114419299,14,30
5320,0,42210,23104,418,0,20230,0,0,0,63600,0,14025,5891,0,3290,0,15800,0,0,0,60192,0,41088,0,9593,0,0,50512,9828,0,0,0,0,0,0,0,0,0,0,0,0,0.4671567847006751,-6.458650144667018,0.8307261223629308,6,24
4550,0,40817,35256,98,0,24840,0,0,0,57814,0,19200,3915,0,1113,0,23736,0,0,0,42532,0,48300,0,7920,0,0,6804,8695,0,0,0,0,0,0,0,0,0,0,0,0,0.6860414941210706,-5.926648524774961,0.8211934519605038,5,24
18,0,37380,94176,1100,0,18655,0,0,0,16401,0,18335,3542,0,1134,0,50895,0,0,115,0,0,89161,0,4824,0,0,4368,11781,0,0,15314,13600,0,0,0,0,0,0,0,0,2.6280190014593217,-4.240109077006014,0.8084647046235034,4,24
0,0,22550,30,0,0,4826,0,0,0,46494,0,13000,4692,0,2714,0,69,0,0,0,0,0,54120,0,16056,0,0,0,9541,0,0,22140,814,0,0,0,0,0,0,0,0,1.8501448918671262,-3.5305823216522265,0.8287515237440175,3,24
98,0,22532,0,234,0,8432,0,0,0,43361,0,12285,5904,0,20824,0,0,0,0,0,0,0,69252,0,14819,0,0,0,17548,0,0,31280,0,0,0,0,0,0,0,0,0,1.5470802103130374,-2.5640991785688634,0.8104727035910457,2,24
0,0,5148,0,4205,0,5412,0,0,15904,0,98125,5240,3658,31872,0,0,0,0,0,34874,0,0,0,17750,65190,0,0,0,0,0,0,15052,54825,46669,0,0,0,0,0,0,0,5.152544214424829,4.7807095741228345,0.8262869485491819,7,24
21,0,6670,0,10150,0,4428,0,0,19404,0,116130,4712,5508,572,0,0,0,0,0,78200,0,0,0,26329,0,0,0,0,0,0,0,17978,73500,53958,0,125788,0,0,0,0,0,5.629992091446887,5.683722977358693,0.8181118736960116,8,24
874,0,6072,0,4410,0,3904,0,0,18249,0,85316,4320,4680,43200,0,0,0,0,0,43228,0,0,0,13380,0,25604,0,0,0,0,0,11286,85901,47060,0,72473,0,0,0,0,0,6.162811128553326,6.597757325064412,0.8234764333443536,9,24
10380,0,1458,0,8791,0,936,156514,0,6106,0,108160,4218,12972,0,0,374,0,0,0,52,0,0,0,11660,0,58658,0,0,0,0,0,8595,97846,44550,0,106502,0,0,0,0,0,6.617112935474982,7.505738082470325,0.8252816659204427,10,24
4914,0,118737,18291,5632,0,1,0,0,0,38948,0,32760,6440,0,12383,0,15168,0,0,0,24921,0,0,0,8721,0,0,90029,10584,0,0,0,0,0,0,0,62310,0,92584,0,0,0.01650244277746893,-9.542026893282271,0.9384968974110137,9,44
1222,0,135191,26220,4536,0,58016,0,0,0,42560,0,41750,5180,0,10608,0,20967,0,0,0,33762,0,0,0,8379,0,0,138060,7998,0,0,0,0,0,0,0,90695,0,161803,0,0,0.14317281234909274,-8.97647337441245,0.9199523191000765,8,44
3936,0,101803,35568,6579,0,60816,0,0,0,77050,0,45436,7920,0,16632,0,22344,0,0,0,53978,0,98,0,11470,0,0,99568,14356,0,0,0,0,0,0,0,144480,0,243815,0,0,0.5569250826135814,-7.978233756748118,0.9141041529707579,7,44
7242,0,53192,34047,3774,0,34650,0,0,0,100282,0,25025,7791,0,15984,0,15051,0,0,0,40375,0,119574,0,9447,0,0,107350,10974,0,0,0,960,0,0,0,129238,0,0,0,0,1.316234521097762,-6.866374416145433,0.9245719405196944,6,44
3160,0,43776,65798,840,0,34606,0,0,0,88730,0,22440,6435,0,8925,0,39215,0,0,0,26860,0,143000,0,15111,0,0,110544,15884,0,0,0,880,0,0,0,0,0,0,0,0,1.4594169253427989,-5.786141123862274,0.9228720531214805,5,44
0,0,37275,46200,1107,0,18023,0,0,0,80160,0,15435,5952,0,13932,0,18060,0,0,0,55372,0,63125,0,17632,0,0,0,13200,0,0,27318,0,0,0,0,0,0,0,0,0,1.3902572916592435,-4.772059248710382,0.9370221011609061,4,44
0,0,29520,14364,704,0,20400,0,0,0,60480,0,8370,8250,0,13833,0,0,0,0,0,79296,0,58032,0,18450,0,0,0,13806,0,0,10658,0,0,0,0,0,0,0,0,0,1.2694271250103704,-3.7842969613018123,0.9267191394478402,3,44
0,0,23560,0,1290,0,15128,0,0,0,50304,0,11350,5782,0,23760,0,0,0,0,0,74692,0,59400,0,18009,0,0,0,19680,0,0,34989,0,0,0,0,0,0,0,0,0,1.116836617012149,-2.774286746712818,0.929099384392515,2,44
0,0,33824,0,36,0,24514,0,0,0,25750,0,24300,9853,0,42480,0,0,0,0,0,28730,0,52480,0,30849,0,0,0,21360,0,0,30912,0,0,0,0,0,0,0,0,0,0.5738973283583952,-1.9090858791670051,0.9182307162848815,1,44
0,0,33152,0,1176,11907,16920,0,0,0,29302,0,16950,12870,0,30500,0,0,0,0,0,6750,0,28124,0,20808,0,0,0,19370,0,0,34216,0,0,0,0,0,0,0,0,0,0.04064457553523049,-0.9939879205981828,0.9346049925280511,0,44
59212,19272,0,0,27216,11883,0,0,0,0,5476,13764,0,73304,8510,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,51832,27030,0,0,13596,79840,0,0,13969,0,0,0,-5.188378402197316,8.564222522261616,0.9287668335028911,10,44
0,5616,0,8730,0,2432,254898,0,0,0,0,0,166600,0,0,4551,0,0,0,0,0,18352,113652,19040,0,2576,0,37752,0,0,0,0,0,0,0,10664,0,0,0,15921,0,99369,-7.045804885873395,-8.491627938474537,0.9320051256436273,11,44
0,2812,0,8370,0,3760,335000,0,0,0,0,0,234225,0,0,5670,0,0,0,0,0,19505,109025,8,0,7350,0,38976,0,0,0,0,0,0,0,8060,0,0,0,21680,0,77922,-7.353522914124483,-9.483774166185043,0.9314647785533907,12,44
0,0,7050,0,18750,137160,4125,36096,0,84741,0,19738,2904,0,4182,0,73633,0,0,0,0,0,0,0,0,0,26460,0,0,0,0,0,0,0,12152,0,0,0,0,0,0,0,3.0660878975770487,12.637057559470286,0.9285597990497081,13,44
0,0,6030,0,24500,238392,2730,72168,1066,172630,0,38211,4960,0,24852,0,34952,0,0,0,0,0,0,0,0,0,36875,0,0,0,0,0,0,0,20064,0,0,0,0,0,59020,0,3.8092488987370103,13.482397193554476,0.9121743276573397,14,44
0,0,2205,0,17760,0,406,32849,22785,91953,0,28179,594,0,0,0,41418,0,0,0,0,0,0,0,0,0,20002,0,0,0,0,0,0,0,14697,0,0,0,0,0,98604,0,4.890635284623677,14.18915330605271,0.921842078060763,15,44
0,0,1128,0,0,0,1738,75359,18615,89216,0,0,2310,0,0,0,29898,0,0,0,0,0,0,0,5768,0,30856,0,0,0,0,0,0,0,21630,0,0,0,0,0,65120,0,6.383568188743453,14.682310447639427,0.9152577948270846,16,44
0,0,2628,0,0,0,1792,700,13520,29575,0,0,2448,0,0,0,24273,0,0,0,0,0,0,0,0,0,23490,0,0,0,0,0,0,0,15120,0,0,0,0,0,37904,0,6.635050121618711,15.655544861999552,0.926550605765442,17,44
0,0,2346,0,0,0,726,0,13600,0,0,0,672,0,0,0,29719,0,0,0,0,0,0,0,0,0,17155,0,0,0,0,0,0,0,13774,0,0,0,0,0,53265,0,6.455518751618229,16.811182511641718,0.9266089463371827,18,44
15738,0,10584,0,10368,53620,7056,560,0,18150,1530,31320,7252,20230,21520,0,100940,0,0,0,10797,0,0,0,26625,0,83520,0,0,0,0,0,0,0,23772,0,0,0,0,0,0,0,2.4289844187429797,8.443700435270344,0.9302686893089416,8,38
15128,0,11352,0,11330,44125,5568,0,0,0,4181,39416,7852,18900,21660,0,30576,0,0,0,57988,0,0,0,38041,0,35524,0,0,0,0,0,0,0,24381,0,0,0,0,0,0,0,2.258282079158204,7.631929440765399,0.9285124109802472,7,38
23816,0,11700,0,13464,36176,5720,0,0,0,15744,82604,6272,28635,25080,0,0,0,0,0,59466,0,0,0,58590,0,0,0,0,0,0,0,0,0,44304,0,0,0,0,0,0,0,1.9745024625891912,6.711455756014049,0.9105359218818856,6,38
16425,0,11346,0,8640,31790,3864,0,0,0,15808,67308,4094,20088,14308,0,0,0,0,0,78090,0,0,0,62169,0,0,0,0,0,0,0,37996,0,31150,0,0,0,0,0,0,0,1.754257721680902,5.720559787882104,0.9321972410668046,5,38
12483,0,13869,0,6201,21725,5848,0,0,0,17577,68208,4136,15232,26840,0,0,0,0,0,94915,0,0,0,36946,89408,0,0,0,0,0,0,23318,0,30375,0,0,0,0,0,0,0,1.677837873876757,4.705219611969044,0.9358456335046319,4,38
19680,0,17172,0,10146,555,11392,0,0,0,18407,0,9945,22763,61761,14504,0,0,0,0,96576,0,0,0,93214,97555,0,0,0,0,0,0,50560,0,85932,0,0,0,0,0,0,0,1.674116862540299,3.6302397891002314,0.9164786929158492,3,38
9900,0,15904,0,1988,0,10846,0,0,0,23940,0,6875,11660,38906,12432,0,0,0,0,76002,0,0,0,58225,62133,0,0,0,32256,0,0,22400,0,61614,0,0,0,0,0,0,0,1.643919584315452,2.4715458176448273,0.9387888914704099,2,38
8464,0,18316,0,4374,0,11741,0,0,0,28078,0,10944,6222,91908,79365,0,0,0,0,47628,0,0,0,3344,46920,0,0,0,32670,0,0,51200,0,35148,0,0,0,0,0,0,0,1.5162568573421333,1.3018026238835518,0.9267842814066276,1,38
4092,0,70179,27965,5246,0,25974,0,0,0,15134,0,24166,6030,0,4294,0,16080,0,0,0,0,0,0,0,7020,0,0,75900,7296,0,0,0,9487,0,0,0,91050,0,181300,0,0,2.166717669557391,-8.735431285441791,0.9393164774272377,9,38
3302,0,87542,50240,4956,0,0,0,0,0,0,0,34160,5289,0,24717,0,22000,0,0,0,0,0,0,0,10382,0,0,95025,8480,0,0,0,3007,0,0,0,141224,0,210694,0,0,2.7549560693343285,-9.627759939967564,0.9214815548121641,10,38
2622,0,0,29481,4181,0,0,0,0,0,0,0,0,4836,0,0,0,14520,0,0,0,0,0,0,0,7134,0,0,76626,7742,0,0,0,4464,0,0,0,65536,0,0,0,0,3.4049765074454674,-10.501880860329726,0.9372979285662415,11,38
0,0,5180,0,18825,83916,2829,48888,0,121360,3925,21356,2112,0,10304,0,95147,0,0,0,0,0,0,0,0,0,21630,0,0,0,0,0,0,0,13157,0,0,0,0,0,0,0,2.1451464099284046,11.807833716054555,0.9294229270535835,12,38
0,0,776,0,28875,119439,5760,35000,0,209000,4810,15686,5016,0,13530,0,110852,0,0,0,0,0,0,0,0,0,17391,0,0,0,0,0,0,0,13230,0,0,0,10640,0,0,0,2.0156424495899055,12.849904235768285,0.9297742109509891,13,38
0,0,0,0,25810,105765,4536,29853,24720,257076,1848,18788,1280,0,7638,0,45908,0,0,0,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,11773,0,0,0,10561,0,164791,0,1.8544260388643112,13.908202196029322,0.9332282032281739,14,38
0,0,0,0,40610,218434,5289,29997,46345,301024,6987,15572,0,0,7367,0,0,0,0,0,0,0,0,0,0,0,12320,0,0,0,0,0,0,0,3249,0,0,0,11220,0,211548,0,1.6520011154244147,14.91109455090286,0.9219370330372345,15,38
0,0,0,0,0,226575,4998,20700,23616,421974,6419,13888,0,0,9828,0,0,0,0,0,0,0,0,0,0,0,17009,0,0,0,0,0,0,0,5184,0,0,0,8848,0,119192,0,1.5413695008310695,15.944469787346526,0.940041617322316,16,38
0,0,0,0,236184,0,0,12025,148920,0,1984,8268,0,0,6165,0,0,0,22272,0,0,0,0,0,0,0,0,0,0,0,14388,50922,0,0,6864,0,0,0,2343,0,0,0,-6.314373299381773,15.805769109880819,0.9277908183269451,17,38
0,0,0,0,347442,0,0,9116,253911,0,2800,6660,0,0,4477,0,0,0,16380,8060,0,0,0,0,0,0,0,0,0,0,7205,47710,0,0,4712,0,0,0,5655,0,0,0,-7.526738556169079,16.362230112089886,0.9389858575086553,18,38
8550,0,27864,0,9342,10659,15540,0,0,0,25098,0,14350,8908,57772,58575,0,0,0,0,0,0,0,43392,0,44550,0,0,0,33900,0,0,54464,0,0,0,0,0,0,0,0,0,0.39813282521125165,0.9166896947547971,0.9241212185143524,0,38
0,0,0,0,38052,0,0,8424,0,0,2958,1474,0,0,1596,0,0,0,14124,9558,0,0,0,0,0,0,0,0,0,0,10070,37180,0,0,3042,0,0,0,7000,0,0,0,-8.737501531870773,16.895047093350314,0.9364377530646493,19,38
11856,0,3363,0,8970,0,7176,0,0,3432,0,36380,4656,17000,31200,0,0,0,0,0,73584,0,0,0,25200,0,0,0,0,0,0,0,26752,0,35148,0,0,0,0,0,0,0,2.7392483223647375,6.328864479143597,0.9439146868470161,6,28
11664,0,11532,0,10788,0,8320,0,0,0,1376,72048,8904,19116,17114,0,0,0,0,0,80850,0,0,0,44958,50032,0,0,0,0,0,0,37719,0,42522,0,0,0,0,0,0,0,2.4943080040762453,5.433738808199205,0.9284805237606291,5,28
12540,0,12834,0,14196,0,7524,0,0,0,15975,120516,9690,23072,50568,0,0,0,0,0,114144,0,0,0,59494,109650,0,0,0,0,0,0,34632,0,62800,0,0,0,0,0,0,0,2.1105025218184146,4.495868179607834,0.9301265271368564,4,28
7585,0,15688,0,7518,384,10203,0,0,0,20382,0,10208,4972,29646,2,0,0,0,0,71651,0,0,0,44990,91175,0,0,0,0,0,0,25520,0,45448,0,0,0,0,0,0,0,1.8453674720847602,3.4941263862437912,0.9408013706709113,3,28
9494,0,17982,0,7920,1978,11160,0,0,0,22659,0,9828,11664,52110,89745,0,0,0,0,90272,0,0,0,75756,72852,0,0,0,50460,0,0,39446,0,80032,0,0,0,0,0,0,0,1.4625824658760376,2.5976707129111,0.9338649185650496,2,28
10017,0,11700,0,3069,3848,12600,0,0,0,21165,0,11700,13325,68850,40902,0,0,0,0,24024,0,0,160,6324,48750,0,0,0,43656,0,0,37856,0,29562,0,0,0,0,0,0,0,1.1654627621816154,1.5958898296619033,0.9303058489312832,1,28
28388,36838,0,0,20916,31372,14080,0,0,0,9735,31605,6216,36570,14490,0,0,0,0,0,0,0,0,0,59985,0,0,0,0,0,81458,0,0,0,24840,146900,0,0,31248,0,0,0,-1.6410442537332521,6.812284626675101,0.9205612590639021,7,28
18612,35496,0,0,22344,14364,8400,0,0,0,9519,21804,0,41664,5628,0,0,0,0,0,0,0,0,0,38500,0,0,0,0,0,90666,0,0,0,17143,117530,0,0,20736,0,0,0,-1.99641226167887,7.761586592563717,0.9404111339021028,8,28
