Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,x_position,y_position,z_position,unit_distance_from_origin,unit_id
360,0,15624,0,0,0,4758,0,8851,0,0,0,5814,399,0,0,5984,0,0,0,6672,0,0,10370,4455,0,0,0,73935,0,0,0,47736,0,0,0,59774,0,0,0,38759,0,5.635503244075666,10.619904945894847,0.8220531874654142,12,17
3276,0,23440,0,0,0,6027,0,0,0,0,0,8213,4123,0,0,7224,0,0,0,7332,0,0,3584,4158,0,0,0,0,0,0,0,0,0,0,0,149139,0,0,0,55926,0,3.5550431034307266,7.116900049878922,0.8267810099292556,7,17
5940,0,16390,0,0,416,7038,0,0,0,0,0,14586,7100,0,0,0,0,0,0,5134,0,0,0,6795,0,0,0,0,0,0,0,0,0,0,0,26964,0,0,0,78147,0,2.1249205529979003,6.628399464533706,0.8225890356755904,6,17
2185,0,50676,0,0,7124,11229,0,1584,0,0,0,22092,1683,0,0,13455,0,39215,0,8694,0,47124,600,15403,0,60776,0,0,0,73150,0,0,0,77770,0,0,0,84165,0,0,0,5.471365942571244,2.391040310376699,0.8215682158372509,5,17
24,0,28688,0,0,5616,12900,0,4352,0,0,0,24541,9,0,0,16790,0,55614,0,22557,0,68552,8064,20553,0,93275,0,0,0,116736,0,0,0,125568,0,0,0,111940,0,0,0,4.787060117626911,1.3548092454219676,0.8144000037929232,4,17
3264,0,0,0,0,84,16048,0,2538,31496,0,0,28416,3744,0,0,21580,0,86500,0,13640,0,112308,2236,20340,0,160035,0,0,0,174084,0,0,0,157619,0,0,0,110004,0,0,0,3.97119836100435,0.18025727926054136,0.8205748113404582,3,17
6923,0,0,0,0,252,8436,0,0,14391,0,0,25038,7425,0,0,19158,0,0,0,15768,0,0,1113,12358,0,20520,0,0,0,166420,0,0,0,182246,0,0,0,151447,0,0,0,2.965419025881984,0.446221257092094,0.8258037226684375,2,17
66,0,10962,0,8352,0,4592,0,20636,0,0,0,0,0,0,0,0,0,0,0,4144,22168,0,21330,4144,18972,0,0,5781,18786,0,0,0,28259,0,0,32079,20296,0,0,16502,27778,0.6771818439385324,13.02181456130517,0.8134689123644508,13,17
0,0,70,0,28866,0,954,0,54372,0,43440,0,0,0,0,0,0,97284,0,0,75,9384,0,55680,576,22246,0,0,1984,22050,0,0,0,16445,0,0,3440,14036,0,0,6900,24720,-2.8614660312856994,13.720845692308536,0.8193651637296686,14,17
36456,27734,0,14256,0,4180,0,0,0,0,0,0,0,30160,0,30179,0,0,0,30784,0,0,0,5334,0,0,0,97194,0,0,0,145348,0,0,0,120780,0,0,0,177968,0,0,-1.4325936234059766,-8.447020427391575,0.9384968912615435,8,14
39204,17889,0,26106,0,2925,0,0,4788,22420,0,0,0,31212,0,15080,231660,0,0,13150,0,0,0,3627,0,0,0,61045,0,0,0,82641,0,0,0,70224,0,0,0,96832,0,0,0.8740801093105475,-8.975473338734963,0.9324678575320675,9,14
0,0,0,54978,0,3729,45571,0,4446,20800,0,0,0,21995,0,0,5865,0,0,0,0,0,0,3190,0,0,0,44070,0,0,0,55860,0,0,0,49140,0,0,0,63036,0,0,3.120503888027912,-9.508109728545627,0.9365242500696667,10,14
19418,0,0,89268,0,4514,115997,0,4059,32130,0,0,0,16002,0,0,130872,0,0,0,91698,0,0,3330,109545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.460553309045771,-7.557293624841755,0.926652200752585,7,14
24459,0,0,0,0,3131,123525,0,5612,51264,0,0,0,23622,0,0,278226,0,0,0,68688,0,0,4704,83248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6402669914517816,-6.780433669839354,0.9118658149045586,6,14
29295,0,0,0,0,4940,120132,0,5805,4048,0,0,0,27126,0,0,50880,0,0,0,47601,0,0,3528,56942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36786046597936206,-5.981147685176225,0.9238599144769637,5,14
1452,0,0,0,0,198,24660,0,2108,84376,0,0,19150,1320,0,0,29574,0,66101,0,26884,0,105571,576,27166,0,120467,0,0,0,224256,0,0,0,206048,0,0,0,0,0,0,0,4.980193555934256,-0.33506779782909035,0.9199726701717736,4,14
9010,0,76884,0,0,14550,13923,0,6815,0,0,0,29056,10032,0,0,22360,0,0,0,7315,0,0,6160,15552,0,0,0,0,0,0,0,0,0,146873,0,0,0,280236,0,0,0,2.93786960862942,2.623418855188735,0.9259762631027115,3,14
10203,0,64,0,0,1716,15906,0,3102,0,0,0,49901,11470,0,0,26404,0,0,0,4920,0,0,2340,464,0,0,0,0,0,0,0,0,0,225828,0,0,0,343546,0,0,0,2.517225339002721,1.5707606211840748,0.9316345498064038,2,14
11092,0,0,0,0,6372,15813,0,6232,448,0,0,52909,12352,0,0,31518,0,0,0,612,0,0,4836,6132,0,0,0,0,0,0,0,0,0,43927,0,0,0,485604,0,0,0,1.803475925802699,0.8515475962613479,0.9279167559398047,1,14
3224,0,22222,0,0,0,6762,0,17756,0,0,0,11834,3799,0,0,4140,0,0,0,9617,0,0,19109,8000,0,0,0,144704,0,0,0,99115,0,0,0,111162,0,0,0,67184,0,5.462550023526681,9.548784602877252,0.9108659242942849,11,14
4270,0,19592,0,0,0,6248,0,10660,0,0,0,10098,4644,0,0,8007,0,0,0,7693,0,0,12810,6916,0,0,0,87205,0,0,0,41808,0,0,0,67280,0,0,0,46291,0,5.526479492285494,10.699628391958946,0.9315025398032049,12,14
4797,0,17325,0,0,0,4556,0,18690,0,0,0,832,5856,0,0,1947,0,0,0,3675,0,0,21049,4472,0,0,0,76797,0,0,0,65522,0,0,0,51168,0,0,0,43318,0,5.615602293344821,11.733588271477203,0.908072400133733,13,14
3955,0,16132,0,11819,0,5418,0,2379,0,0,0,0,5040,0,0,6336,0,0,0,7884,0,0,0,6864,0,0,0,68452,0,0,0,44820,0,0,0,48490,0,0,0,39960,0,6.041764980227349,12.637353708347588,0.905308567884731,14,14
3410,0,11200,0,3956,0,4182,0,608,0,0,0,689,4329,0,0,5805,0,0,0,5822,53118,0,0,2280,0,0,0,41747,0,0,0,11800,9409,0,0,34882,139944,0,0,25585,0,6.3446255698495975,13.644906482156523,0.9292900911418656,15,14
3708,0,10887,0,12390,0,4080,0,0,0,0,0,3454,4056,0,0,5280,0,0,0,5382,30200,0,0,5187,48830,0,0,38830,90537,0,0,3300,41990,0,0,27391,125027,0,0,23970,23074,6.532529477882399,14.629808248280888,0.9264469295530944,16,14
3026,0,10856,0,12864,0,4329,0,0,0,0,0,4805,4095,0,0,5715,0,0,0,1344,0,0,0,6026,15416,0,0,24426,43788,0,0,9487,0,0,0,28116,41445,0,0,23205,23968,7.0196620445339395,15.502424207517592,0.9274701153881324,17,14
3333,0,8957,0,12852,0,3552,0,0,0,0,0,3888,3959,0,0,4840,0,0,0,0,0,0,0,6125,0,0,0,39438,0,0,0,9880,0,0,0,22880,0,0,0,26010,0,7.444165973488481,16.406939402240045,0.9196011814628946,18,14
12608,0,0,0,0,18204,12338,56212,15870,0,0,96669,0,0,0,0,0,0,0,0,6720,0,0,8178,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,-1.8113186235380456,4.563818362198587,0.9428816423352089,4,35
14475,0,0,0,0,14760,10944,45725,14720,0,0,90943,0,0,0,0,0,0,0,0,6216,0,0,11556,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,-1.8746962578551987,4.656499758601733,0.9198852539025921,5,35
16720,0,0,0,0,22176,6534,54149,14880,0,0,0,0,0,0,0,0,0,0,0,7536,0,0,17020,8000,18040,0,0,0,15407,0,0,0,0,0,0,0,0,0,0,0,19758,-2.4329519274942717,5.52885462732017,0.9292264218998483,6,35
4656,0,0,0,0,26884,6420,52470,22260,0,0,0,0,0,0,0,0,0,0,0,7238,13908,0,19434,7379,12120,0,0,0,13176,0,0,0,11835,0,0,0,15433,0,0,0,6860,-2.8032122470102054,6.4650949623841845,0.9397068318323463,7,35
0,0,0,0,0,31600,6431,44488,21945,0,19305,0,0,0,0,0,0,0,0,0,6278,6160,0,19521,6407,2726,0,0,0,4278,0,0,0,9044,0,0,0,8362,0,0,0,2548,-3.312254116200137,7.3143816055189745,0.920548859746674,8,35
0,0,0,0,0,39849,6318,35802,33384,0,101528,0,0,0,0,0,0,52,0,0,5658,16650,0,17836,5740,18105,0,0,0,17172,0,0,0,18174,0,0,0,16800,0,0,0,18094,-3.826839245545777,8.184942924797426,0.9336392838029326,9,35
0,0,0,0,0,38612,5280,27900,29928,0,70905,0,0,0,0,0,0,51688,0,0,3886,15960,0,23606,4080,13975,0,0,0,13760,0,0,0,18375,0,0,0,16756,0,0,0,8901,-4.244137609391743,9.058522581614028,0.9358513570020222,10,35
1197,0,0,0,0,15096,5504,85120,17459,0,0,45144,0,0,0,0,0,0,0,0,8650,0,0,8040,8688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7382333804168053,2.8932954933206467,0.9335213933305226,3,35
0,0,9900,0,0,69158,2925,24297,28490,0,93177,0,0,0,0,0,0,66901,0,0,93,18396,0,25908,750,17208,0,0,0,16920,0,0,0,21488,0,0,0,19500,0,0,20070,12250,-3.1477969655664326,10.596655779884482,0.9317788526675781,11,35
0,0,12,0,0,87035,3724,22356,34830,0,68040,0,0,0,0,0,0,42082,0,0,2480,14720,0,29348,2360,13260,0,0,0,13260,0,0,0,16974,0,0,0,15276,0,0,19683,13800,-4.349314925451418,11.185468282233558,0.9390471668776599,12,35
0,0,0,0,0,81984,1116,20080,71120,0,55675,0,0,0,0,0,0,10106,0,0,3776,11236,0,58368,4165,11742,0,0,0,11220,0,0,0,12430,0,0,0,11607,0,0,15096,12780,-5.575492666595205,11.754313693206605,0.9364389578929627,13,35
0,0,0,0,0,72800,5490,14632,137171,0,45815,0,0,0,0,0,0,35086,0,0,4446,13195,0,97427,806,10692,0,0,0,10638,0,0,0,14904,0,0,0,13376,0,0,5632,12566,-6.689855658309984,12.310833171084255,0.9230331210247823,14,35
0,0,0,0,0,69394,4454,9284,23088,0,32868,0,0,0,0,0,0,19488,0,0,2640,6148,0,107381,550,9805,0,0,0,9805,0,0,0,7080,0,0,0,8094,0,0,1040,10752,-7.8699182002985895,12.788275750970808,0.9360058428916674,15,35
0,0,0,0,351378,5700,7316,18972,202202,0,24600,0,0,0,0,0,0,7654,0,0,4134,12480,0,196910,3180,8580,0,0,0,8967,0,0,0,13872,0,0,0,13134,0,0,5535,7080,-7.606661864504536,14.090538880529646,0.9256319390438813,16,35
96,0,9180,0,12420,0,3910,0,0,0,0,0,8835,1178,0,0,5760,0,0,0,5320,40158,0,0,4864,79426,0,0,28980,94815,0,0,8064,20832,0,0,22932,127344,0,0,18907,195075,6.313541532460479,15.78977148725669,0.9365748491083289,17,35
13312,0,0,0,0,12810,15841,94380,12928,0,0,145924,0,16940,0,0,0,0,0,0,1088,0,0,10395,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.557608471980664,2.555033984407392,0.934675463402864,2,35
19197,0,0,0,0,8140,21789,0,10830,0,0,44820,0,22750,0,0,0,0,0,0,10710,0,0,7830,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9825569548064328,0.10196816632076786,0.9360104933674092,1,35
8624,0,0,0,0,8736,24534,0,5688,73233,0,0,32249,9154,0,0,38525,0,0,0,19575,0,0,3600,20826,0,0,0,0,0,150656,0,0,0,318444,0,0,0,0,0,0,0,2.5305721033997797,-0.33728786383689513,0.9439146548008246,2,46
7832,0,0,0,0,1131,19344,0,0,14195,0,0,36972,8372,0,0,28700,0,0,0,17464,0,0,820,17390,0,0,0,0,0,43875,0,0,0,254656,0,0,0,236379,0,0,0,2.870522745200108,0.9967660237028824,0.9245318150920028,3,46
238,0,93933,0,0,10696,16800,0,4176,0,0,0,39349,940,0,0,20254,0,0,0,15987,0,0,1500,16354,0,0,0,0,0,0,0,0,0,212392,0,0,0,220384,0,0,0,3.1320208691178664,2.5596151905761246,0.9321818465479623,4,46
7155,0,76557,0,0,14640,12505,0,7738,0,0,0,32400,7920,0,0,18954,0,0,0,14007,0,0,6118,13936,0,0,0,0,0,0,0,0,0,109224,0,0,0,185256,0,0,0,3.470067062633033,3.6192777349709395,0.9346992425436156,5,46
7560,0,0,0,0,9593,18675,0,9126,0,0,0,49572,7620,0,0,27144,0,0,0,4557,0,0,6400,15246,0,0,0,0,0,0,0,0,0,0,0,0,0,433202,0,0,0,1.6414152750469455,1.1000234037608259,0.9360101023037828,1,46
3255,0,75696,0,0,8424,13888,0,4524,0,0,0,28764,4108,0,0,6364,0,52164,0,14616,0,61950,5355,15015,0,78657,0,0,0,93080,0,0,0,98968,0,0,0,108000,0,0,0,5.220810737476526,3.033308535223753,0.9372755108558977,6,46
1242,0,80541,0,0,60,10706,0,957,0,0,0,21138,1219,0,0,6177,0,42828,0,14586,0,49901,378,14673,0,61256,0,0,0,62634,0,0,0,59309,0,0,0,75000,0,92742,0,5.686075322012648,4.091673808217614,0.9327710720554023,7,46
5699,0,56682,0,0,0,10192,0,576,0,0,0,18352,6578,0,0,8685,0,31482,0,14350,0,36138,7100,13467,0,41760,0,0,0,48384,0,0,0,54808,0,0,0,61776,0,166848,0,5.922753608005735,5.417198175534992,0.9388338116245905,8,46
2028,0,50028,0,0,0,10325,0,8788,0,0,0,16685,2268,0,0,8880,0,16463,0,14578,0,19902,9126,13968,0,37050,0,253863,0,41760,0,0,0,44770,0,0,0,48708,0,171054,0,6.279993989471819,6.541856177212253,0.9309265135939313,9,46
4914,0,38755,0,0,0,8150,0,9028,0,0,0,14766,5502,0,0,4452,0,21983,0,15010,0,24534,11454,13690,0,11726,0,245427,0,32032,0,0,0,36736,0,0,0,41182,0,175861,0,6.83247480190343,7.328848145087065,0.9266444060272079,10,46
4092,0,29400,0,0,0,7595,0,11098,0,0,0,4636,4992,0,0,8965,0,15535,0,12213,0,18144,13650,11180,0,27846,0,203918,0,30634,0,19968,0,34410,0,51779,0,28294,0,100812,0,6.605797548385194,8.800367636331154,0.9145667682112162,11,46
3993,0,20706,0,0,0,5428,0,9724,0,0,0,8924,5207,0,0,8164,0,9856,0,10089,0,11662,11460,9296,0,20992,0,161216,0,27000,0,45144,0,30634,0,77979,0,15762,0,70328,0,6.842303051867301,9.878183455599768,0.9360642065617124,12,46
3990,0,19440,0,0,0,3655,0,13179,0,0,0,10192,4720,0,0,7350,0,5017,0,8476,0,6006,14652,8848,0,14632,0,129078,0,22568,0,56511,0,22748,0,72808,0,14570,0,61480,0,7.120145638271924,10.891915467484548,0.919199362467089,13,46
3616,0,18328,0,0,0,5762,0,9408,0,0,0,9342,4130,0,0,6674,0,2592,0,2244,0,3420,0,8778,0,10212,0,77000,0,19572,0,23775,0,15075,0,63705,0,20251,0,31920,0,7.408326475886935,11.938574158674184,0.9323862604851713,14,46
3531,0,17935,0,12240,0,5544,0,5096,0,0,0,8200,4068,0,0,4958,0,4450,0,0,0,5423,0,9360,0,10746,0,16817,0,16016,0,31900,0,14300,0,52268,0,14079,0,39195,0,7.7286022227762174,12.860429445884641,0.9042513701229588,15,46
3180,0,11514,0,4473,0,3936,0,3828,0,0,0,7584,3920,0,0,5240,0,0,0,0,0,0,0,6721,0,0,0,21900,0,5814,0,18084,0,0,0,32600,0,0,0,27666,0,7.670737337867193,14.045202592632677,0.9332868354739389,16,46
2781,0,11590,0,13720,0,4248,0,0,0,0,0,2790,2484,0,0,5334,0,0,0,0,0,0,0,4995,0,0,0,23005,0,0,0,0,0,0,0,28910,0,0,0,23690,0,7.499014585753194,15.261058776004454,0.9212085194784052,17,46
3100,0,10266,0,9163,0,3955,0,0,0,0,0,30,2675,0,0,5002,0,0,0,0,0,0,0,5850,0,0,0,11544,0,0,0,13398,0,0,0,24552,0,0,0,24960,0,7.748857018623278,16.29575597383862,0.9378093773591571,18,46
2300,0,6656,0,6136,0,3597,0,0,0,0,0,868,3922,0,0,4284,0,0,0,0,0,0,0,4953,0,0,0,4416,0,0,0,10108,0,0,0,20832,0,0,0,20667,0,7.94977004785601,17.289081959280473,0.9318830844952314,19,46
12660,54940,0,0,0,5670,0,0,0,0,0,0,0,14720,0,65637,0,0,0,70650,12871,0,0,6016,15436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.668003356580747,-3.6416519161609515,0.8013192887766545,5,36
29785,37009,0,0,0,4563,0,0,6300,0,0,0,0,29008,0,32274,0,0,0,29281,29224,0,0,4715,20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.932513829100337,-5.945150072678246,0.7918506170926065,6,36
16960,0,0,0,0,2925,57772,0,3510,39440,0,0,0,16093,0,0,92781,0,0,0,30488,0,0,195,31860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4183533347087263,-4.789677474616724,0.7925051041305835,4,36
7506,0,0,0,0,3075,39780,0,4920,67416,0,0,3072,4635,0,0,62967,0,0,0,20444,0,0,4025,24140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6709106094171986,-3.612571130966522,0.7969572268112302,3,36
7832,0,0,0,0,304,28128,0,0,56550,0,0,468,8188,0,0,43625,0,0,0,19683,0,0,3,19656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9204522392739865,-2.3006599127097616,0.7695679122887213,2,36
3264,0,0,0,0,19754,3478,19152,12255,0,0,0,0,0,0,0,0,0,0,0,1037,13392,0,11457,5330,9154,0,0,0,7203,0,0,0,1037,0,0,0,14625,0,0,0,10149,-2.0772961401137877,6.738243137937584,0.7931217336854388,7,36
171,0,6636,0,0,28667,1292,16280,21056,0,0,0,0,0,0,0,0,0,0,0,0,3024,0,18146,3053,1887,0,0,0,2698,0,0,0,4050,0,0,0,3224,0,0,0,138,-1.9622153862744263,7.756716182443899,0.7898979475022543,8,36
270,0,9300,0,0,25784,143,0,16632,0,14160,0,0,0,0,0,0,0,0,0,6,0,0,14400,2516,2209,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,2100,2304,-1.8342948508995143,8.82862807651327,0.7971920639938617,9,36
2415,0,14058,0,0,41745,836,0,18146,0,61101,0,0,0,0,0,0,1274,0,0,756,10965,0,17384,1500,6942,0,0,0,6660,0,0,0,3564,0,0,0,10304,0,0,15000,8428,-2.200571122702108,9.761401504314053,0.7830987500947231,10,36
0,0,9932,0,0,52920,15,30,21565,0,63360,0,0,0,0,0,0,6745,0,0,364,8736,0,19383,810,5908,0,0,0,6330,0,0,0,4982,0,0,0,4770,0,0,162,10080,-2.498352543971709,10.726315437686955,0.7985061309382218,11,36
0,0,768,0,0,0,0,0,33810,0,66150,0,0,0,0,0,0,83655,0,0,1029,15762,0,32490,781,5712,0,0,10835,14364,0,0,0,17739,0,0,0,14807,0,0,2501,1775,-1.9363611694781337,11.86240231647964,0.7972469074027895,12,36
0,0,986,0,24140,0,0,0,33300,0,18309,0,0,0,0,0,0,87910,0,0,572,22695,0,35816,6,17982,0,0,11016,19118,0,0,0,27918,0,0,5658,25460,0,0,5474,18944,-1.2190760227964008,12.969945536524488,0.7912912480286058,13,36
33,0,7776,0,33720,0,152,0,39060,0,0,0,0,0,0,0,0,163195,0,0,2024,26226,0,43194,2376,24840,0,0,18758,24479,0,0,0,32344,0,0,27195,29205,0,0,13797,28322,-0.7195064769933369,13.990379444393437,0.7930906704220115,14,36
8100,0,0,0,0,6437,11948,0,5365,0,0,0,33205,9185,0,0,6480,0,0,0,9065,0,0,3562,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,3552,0,0,0,1.40412734912189,1.3469300513231215,0.7917183119232366,1,36
8944,0,0,0,0,5328,13847,0,5180,0,0,0,37018,8850,0,0,0,0,0,0,10098,0,0,3432,9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983367373741444,0.16086266753058,0.7935013332639246,0,36
15982,21000,0,0,0,3630,0,0,4248,0,0,0,0,13515,0,0,17262,0,0,0,20400,0,0,3597,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2985750828168995,-7.035488294192781,0.8021100629949638,7,31
31828,20833,0,10191,0,4472,0,0,2820,0,0,0,0,28200,0,26728,0,0,0,26520,0,0,0,5616,0,0,0,104412,0,0,0,154275,0,0,0,134160,0,0,0,209952,0,0,-0.6684237505262729,-7.977092264895177,0.7824961511849011,8,31
44144,17301,0,28620,0,3774,0,0,0,0,0,0,0,38874,0,30916,0,0,0,31416,0,0,0,6195,0,0,0,109976,0,0,0,165022,0,0,0,142311,0,0,0,211560,0,0,-1.7634761136914392,-8.827901698995063,0.7860197894062253,9,31
61910,18879,0,14942,0,4284,0,0,0,0,0,0,0,52515,0,21825,0,0,0,22019,0,0,0,5406,0,0,0,104091,0,0,0,154980,0,0,0,132500,0,0,0,205380,0,0,-2.7083336728947813,-9.660709129417512,0.7877360185792952,10,31
13062,29502,0,0,0,3927,0,0,0,0,0,0,0,2940,0,30846,0,0,0,31860,0,0,0,3416,0,0,0,0,0,0,0,0,0,0,0,59598,0,0,0,0,0,0,-3.2552119366930796,-6.168623582770184,0.7956740243278659,6,31
0,0,0,65156,0,1530,0,0,66,16016,0,0,0,20097,101250,0,0,0,0,0,0,0,0,1408,0,0,0,25632,0,0,0,31482,0,0,0,28500,0,0,0,35409,0,0,3.394261899130683,-10.482985495533256,0.7873811742890666,11,31
0,0,0,45387,0,480,0,0,42,13580,0,0,0,0,193404,0,0,0,0,0,0,0,0,972,0,0,0,21627,0,0,0,26433,0,0,0,23644,0,0,0,29070,0,0,4.223505602725581,-11.273594768939802,0.7921839226188467,12,31
7194,43095,0,0,0,8690,0,0,0,0,0,28866,0,0,0,7018,0,0,0,11094,10833,0,0,12388,12337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.948247687556943,-0.7350458396680963,0.7870715942542574,5,31
13200,0,0,0,0,8918,0,97920,0,0,0,27572,0,0,0,0,0,0,0,0,6302,0,0,9856,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8154,-4.641556970306403,1.8401680318444542,0.792792717923864,4,31
0,0,7380,0,0,0,1254,228,33504,0,35604,0,0,0,0,0,0,58241,0,0,375,13516,0,30876,0,13440,0,0,13376,13230,0,0,0,8910,0,0,0,7812,0,0,1102,14740,-3.2846209955291013,12.622747239412789,0.7937999032096859,13,31
0,0,828,0,25700,0,784,0,37878,0,39270,0,0,0,0,0,0,78500,0,0,0,14912,0,36225,2025,14982,0,0,0,14690,0,0,0,17526,0,0,0,15972,0,0,3216,16969,-2.618230662973816,13.796065372939296,0.7915475434483491,14,31
0,0,2898,0,35424,0,0,0,56400,0,35187,0,0,0,0,0,0,99510,0,0,0,19270,0,51213,308,18711,0,0,9504,18630,0,0,0,23130,0,0,385,21156,0,0,7266,21576,-2.4474644315033736,14.814317192251394,0.7939320768018419,15,31
0,0,3666,0,56088,0,0,0,61104,0,33300,0,0,0,0,0,0,187981,0,0,84,30250,0,0,132,29274,0,0,11058,28914,0,0,0,36708,0,0,10192,33143,0,0,1218,34695,-2.201355291258148,15.852462397212975,0.7813152657452699,16,31
0,13317,0,16080,0,1064,0,0,0,0,0,0,0,0,0,13987,0,0,0,14184,0,0,0,1350,0,0,0,10680,0,0,0,32430,0,0,0,29370,0,0,0,37976,0,0,0.41078726286753153,-11.432161735126776,0.8021100266196868,11,12
0,7625,0,22610,0,2350,0,0,332,0,0,0,0,27280,0,12152,0,0,0,11426,0,0,0,108,0,0,0,27540,0,0,0,33312,0,0,0,25410,0,0,0,40005,0,0,0.3060981166883323,-10.977889744130437,0.7914091014124338,10,12
702,16275,0,21238,0,2744,0,0,1605,0,0,0,0,36875,0,11618,0,0,0,10360,0,0,0,945,0,0,0,56763,0,0,0,74340,0,0,0,63960,0,0,0,54044,0,0,0.03851836418663357,-9.980830381015451,0.7893231904279645,9,12
23166,13370,0,28615,0,2828,0,0,4510,0,0,0,0,18546,0,16756,0,0,0,16898,0,0,0,3366,0,0,0,42074,0,0,0,57728,0,0,0,48760,0,0,0,68175,0,0,0.06204618288746033,-8.949467336320488,0.7905200637851522,8,12
30397,18600,0,49612,0,3180,0,0,4218,0,0,0,0,26574,0,18531,0,0,0,16632,0,0,0,3255,0,0,0,68355,0,0,0,69500,0,0,0,43000,0,0,0,78336,0,0,0.15633539251346962,-7.963624862755346,0.7952111669910948,7,12
32724,28615,0,0,0,4446,0,0,0,0,0,0,0,31525,0,30987,0,0,0,32017,0,0,0,3540,0,0,0,2924,0,0,0,0,0,0,0,133620,0,0,0,22295,0,0,-2.9658538852278475,-6.339354670196851,0.7890754889442064,6,12
11480,32946,0,0,0,3960,0,0,0,0,0,0,0,12780,0,38533,0,0,0,39790,17679,0,0,4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4564008151217323,-5.433586701949436,0.7961101419597298,5,12
12834,61389,0,0,0,6588,0,0,513,0,0,0,0,11895,0,75800,0,0,0,73535,19620,0,0,6954,14056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0268206154777477,-4.563617487279549,0.7831800769990878,4,12
13455,0,0,0,0,2337,26598,0,3000,62665,0,0,1512,13455,0,0,54571,0,0,0,13200,0,0,96,13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993350332497787,-3.8716717751901903,0.8044138765420712,3,12
5705,0,0,0,0,4773,14110,0,5632,65360,0,0,0,5576,0,0,40492,0,0,0,11526,0,0,3509,16002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1492186849768338,-2.7000567726793,0.7985592515522058,2,12
6552,0,0,0,0,4788,15910,0,390,52899,0,0,8188,6615,0,0,10878,0,0,0,12168,0,0,4114,16936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0065786168494153,-1.7260557065398,0.7786531635655365,1,12
10260,0,0,0,0,4608,15600,0,656,7670,0,0,34804,10856,0,0,0,0,0,0,13728,0,0,5460,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8172744262839746,-0.5503065734833417,0.7916780659073765,0,12
729,0,10089,0,0,0,4176,0,13432,0,0,0,0,0,0,0,0,0,0,0,3828,29211,0,14352,3360,26224,0,0,31058,24682,0,0,0,34122,0,0,25899,30176,0,0,15721,28350,1.1024028170660927,11.958325358910542,0.7981291314690679,12,12
496,0,8910,0,26970,0,3888,0,29493,0,0,0,0,0,0,0,0,0,0,0,3675,33480,0,32875,608,23584,0,0,23670,25810,0,0,0,42822,0,0,20700,38280,0,0,13206,9216,0.7267584309798707,12.99286355389259,0.792276516858692,13,12
63308,17958,0,20016,0,4148,0,0,0,0,0,0,0,64500,0,19608,0,0,0,19836,0,0,0,5080,0,0,0,78120,0,0,0,120506,0,0,0,70200,0,0,0,180411,0,0,-2.844403142077687,-10.11047387480739,0.9488884319831605,10,47
0,6579,0,29094,0,2220,0,0,3422,15300,0,0,0,29640,0,6528,0,0,0,5238,0,0,0,2943,0,0,0,33700,0,0,0,42224,0,0,0,37544,0,0,0,47035,0,0,2.101864146128804,-10.799304594085868,0.9370169365293748,11,47
