Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,9306,0,10556,0,594,0,0,0,0,47799,27089,45675,0,0,0,0,0,67236,13650,0,0,0,0,0,0,0,0,0,0,0,95321,0,0,0,19928,0,0,0,0,-6.246055377571846,-3.0948757796214714,0.819714579876262,6,23
19,5548,0,9435,0,5080,0,0,0,0,38991,21294,27648,0,0,0,0,0,51870,18190,0,0,0,0,0,0,0,0,0,0,0,46944,0,0,0,11183,0,0,0,0,-5.306760987099523,-2.6775090017346415,0.818594088691043,5,23
12784,8690,0,14352,0,6302,0,0,0,0,15400,25728,22074,0,0,0,0,0,36963,20315,0,0,0,0,0,0,0,0,0,12267,0,117390,0,0,0,13275,0,0,0,0,-4.62703716547221,-1.8838438989884523,0.8264904125283294,4,23
2736,9960,0,7257,0,1817,0,0,0,0,23970,32574,0,0,0,0,0,0,13432,15810,0,0,0,0,0,0,0,0,0,78584,0,100464,0,0,0,14175,0,0,0,0,-3.8596139277372288,-1.0333022559279925,0.8091312423741783,3,23
12797,0,0,13425,1092,7956,0,0,0,0,16948,11913,0,0,0,0,0,0,21331,28032,0,0,0,0,0,0,0,0,0,67704,0,0,63954,0,0,19339,0,0,0,0,-2.9915192789053897,0.08808227616209408,0.8190540810825837,2,23
2716,0,41515,62426,1932,0,0,0,0,3672,0,0,0,0,12692,0,0,0,0,8816,0,0,0,23751,0,0,0,7650,0,0,34196,0,0,0,0,3936,0,0,18130,0,7.441339474846274,-9.425249603931071,0.8175393950853049,12,23
56,0,0,0,2403,0,0,0,0,3296,0,0,0,0,7849,0,0,0,0,7150,0,0,0,18486,0,0,0,7200,0,0,42704,0,0,0,0,4095,0,0,15975,0,7.855118001578148,-10.40930692172915,0.8246843582758174,13,23
137460,31130,0,1456,36720,20240,0,0,0,0,0,3321,0,0,0,0,49640,6012,0,0,18091,14976,0,0,83643,0,0,0,35490,0,0,0,9464,20152,28405,0,0,0,0,0,-7.103461276814883,12.084413402184673,0.8111016929428843,14,23
0,79920,0,1976,72076,7560,0,0,78870,0,0,0,0,13938,0,0,19875,6384,0,0,13376,13688,0,0,118793,0,0,0,0,7480,0,0,3638,6556,0,0,0,0,0,0,-4.436990330193211,14.331135754832154,0.8170252250847625,15,23
0,22788,0,2929,90100,0,0,0,86141,0,0,0,0,11470,0,0,7080,7222,0,0,6954,14742,0,0,58773,0,0,0,0,9200,0,0,7260,5809,0,0,0,0,0,0,-5.960210241934476,14.878462668990096,0.8279027812573077,16,23
0,2112,0,352,186300,0,0,0,41030,0,0,2280,0,6732,0,0,23016,2538,0,0,10175,4100,0,0,19596,0,0,0,0,14007,0,0,10620,5670,0,0,0,0,0,0,-7.315409964463072,15.345522068557273,0.8211793899026816,17,23
0,0,0,255,207631,0,0,0,128439,0,0,3108,1380,6678,0,0,10340,4128,0,0,11520,4214,0,0,18408,0,0,0,0,17024,0,0,12805,8228,53627,25606,0,0,0,0,-7.965920365301642,16.15745858076049,0.8184344360079194,18,23
10679,0,0,8640,8268,18620,18450,0,0,0,10816,0,0,0,9900,0,0,0,18333,33456,0,0,0,0,0,0,0,9964,0,0,43560,0,0,0,0,7203,0,0,28365,0,0.3095763011020516,1.9747093060216336,0.8094775600811772,1,23
3550,0,0,0,0,4640,183270,10340,0,0,51370,81072,189720,0,35445,15745,0,0,0,7440,0,0,0,0,0,0,0,0,0,0,0,20160,0,0,0,6956,0,24430,0,67784,-3.5864593654723422,-8.300376209283217,0.830726104687195,9,1
4653,0,0,0,0,2990,190332,10125,0,0,49896,81438,185115,0,34196,16284,0,0,0,8060,0,0,0,0,0,0,0,0,0,0,0,20746,0,0,0,6956,0,23732,0,67784,-3.563425692798603,-8.258251503292158,0.8252231551339311,8,1
7293,0,0,0,0,4440,149226,16730,0,0,46610,73295,0,0,35114,19344,0,0,0,8910,0,0,0,0,0,0,0,0,0,0,0,22764,0,0,0,7392,0,42827,0,0,-2.996279668171944,-7.38672374815587,0.8287351260779197,7,1
8178,0,0,28667,0,1034,92217,23933,0,0,35490,102027,0,0,31331,21716,0,0,56295,8428,0,0,0,0,0,0,0,0,0,0,0,36408,0,0,0,8690,0,24843,0,0,-2.615041620682014,-6.481412230712367,0.813178054947258,6,1
736,0,0,15860,0,5934,74415,23772,0,0,29545,63104,0,0,28272,29070,0,0,41888,10620,0,0,0,0,0,0,0,0,0,0,0,29120,0,0,0,8250,0,0,0,0,-2.187221194995523,-5.531534134916244,0.8256279909400774,5,1
50,0,0,29161,2844,4588,52003,0,0,0,25852,53568,0,0,31024,45720,0,0,48804,12017,0,0,0,0,0,0,0,0,0,0,0,39000,0,0,0,6512,0,0,0,0,-1.9302072936149166,-4.596144085191799,0.8219590219615895,4,1
1484,0,0,12532,5880,6248,40250,0,0,0,10680,0,0,0,21093,46920,0,0,28086,14076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952,0,0,0,0,-1.5816349318927134,-3.6422065075295826,0.825175211325103,3,1
7084,0,0,2033,2072,3212,31565,0,0,0,17925,0,0,0,20582,64584,0,0,23822,15504,0,0,0,0,0,0,0,0,0,5206,0,0,0,0,0,11776,0,0,0,0,-1.2627841386462215,-2.7183233708939856,0.8201532114966312,2,1
8262,0,0,12934,1920,6820,28413,0,0,0,15833,0,0,0,19434,26892,0,0,20828,17834,0,0,0,0,0,0,0,0,0,83855,0,0,70448,0,0,10908,0,0,34692,0,-0.8682055303059109,-1.7345109765143798,0.8208170235497505,1,1
0,0,0,14980,4522,8250,20574,0,0,0,13195,0,0,0,18920,0,0,0,16946,15635,0,0,0,0,0,0,0,0,0,110026,0,0,78660,0,0,14190,0,0,105570,0,-0.46940101500686016,-0.8513300146826763,0.8233602636456681,0,1
34144,46368,0,130,18144,26208,0,0,0,0,8601,0,0,0,0,0,67080,17094,10205,0,20152,54405,0,0,0,0,0,0,0,12928,0,0,8256,8586,0,0,0,0,0,0,-2.5671719115887868,9.67371217814923,0.8210597253910237,10,1
45158,57171,0,5082,22260,32319,0,0,0,0,0,0,0,0,0,0,77568,15050,9360,0,26105,46243,0,0,0,0,0,0,0,13490,0,0,9291,8748,0,0,0,0,0,0,-3.5816718971206143,10.401382215982608,0.8098132058536294,11,1
59428,41844,0,4563,41184,24442,0,0,0,0,0,0,0,0,0,0,53960,13068,0,0,18841,33354,0,0,125349,0,0,0,0,10736,0,0,6500,7497,0,0,0,0,0,0,-4.702619046973098,11.080177373908782,0.821678911271988,12,1
133764,126,0,3456,57824,14868,0,0,0,0,0,0,0,0,0,0,34689,8470,0,0,11250,25192,0,0,134640,0,0,0,0,4360,0,0,1406,6721,0,0,0,0,0,0,-5.758074444674321,11.71210798600788,0.8278658569383879,13,1
11371,24651,0,840,83996,15410,0,0,0,0,0,4625,0,2703,0,0,47970,9744,0,0,16576,18564,0,0,115304,0,0,0,0,4810,0,0,3007,5628,0,0,0,0,0,0,-6.770579005663961,12.271897249641825,0.830379015796666,14,1
202920,8694,0,156,76444,4592,0,0,0,0,0,3570,6731,12648,0,0,42408,8321,0,0,25155,13266,0,0,76640,0,0,0,0,6480,0,0,5633,2875,0,0,0,0,0,0,-7.643293716782864,12.910671531821436,0.8155586824880174,15,1
0,24024,0,0,139821,0,0,0,186916,0,0,2538,0,6903,0,0,31000,7248,0,0,12338,4841,0,0,47092,0,0,0,0,1200,0,0,2662,2975,0,0,0,0,0,0,-7.496579936957687,14.146715852682163,0.8294743544795438,16,1
0,0,0,6,157707,0,0,0,129164,0,0,0,0,7912,0,0,15555,3745,0,0,5658,8595,0,0,33464,0,0,0,0,6768,0,0,4978,4096,0,0,0,0,0,0,-6.610926307286931,15.667533579465346,0.8282354279253923,17,1
11001,0,9296,0,2442,0,2736,0,0,16104,3048,0,0,0,4448,0,0,265556,4384,0,0,0,2508,0,0,0,17856,21204,25872,0,0,0,0,0,9430,0,0,0,0,0,7.435099920722079,7.597735031267277,0.9384967963003426,10,28
15040,0,9853,0,6888,0,3456,0,0,20230,2542,0,0,0,5282,0,0,194796,4521,0,0,0,0,0,0,0,33748,102672,37206,0,0,0,0,0,17020,0,0,0,0,0,6.9364254167423764,7.132106595087224,0.9207689933427048,9,28
15120,0,11993,0,6601,0,5145,0,0,29388,3944,0,0,0,2448,0,0,246849,5655,0,0,0,0,0,0,0,37440,112406,53170,0,0,0,0,93150,19481,0,0,0,0,0,6.2202166711562,6.477515925048806,0.9200588308727973,8,28
3509,0,8213,0,8350,0,6194,0,0,16252,3066,0,0,0,6665,0,0,240210,7038,0,0,0,0,0,0,0,42160,87680,69611,0,0,0,0,50964,22680,0,0,0,0,0,5.456738417166598,5.789797486770265,0.9325704081709176,7,28
11773,0,11658,5694,117,0,9576,0,0,8319,6862,0,0,0,9016,0,0,58149,5700,0,0,0,0,0,0,0,47422,102284,88510,0,0,0,0,47792,23166,0,0,0,0,0,4.6704188817808365,5.188845283557415,0.9319357603072831,6,28
12028,0,16058,28320,12506,0,9282,0,0,26894,7222,0,0,0,10320,0,0,0,8692,0,0,0,0,0,0,0,52480,131040,140132,0,0,0,54576,50875,28248,0,0,0,0,0,3.973448317147948,4.493280411756906,0.9270865028763069,5,28
11648,0,21984,20584,9982,0,9932,0,0,20680,1368,0,0,0,11484,0,0,0,9680,83824,0,0,0,0,0,0,47432,84258,2187,0,0,0,65700,74592,40690,0,0,0,0,0,3.785045584942388,3.2317100313604215,0.922793448757659,4,28
10443,0,21824,25088,8058,0,14076,0,0,13545,5252,0,0,0,7383,0,0,0,11656,68355,0,0,0,0,0,0,50268,56548,0,0,0,0,89208,68672,27880,0,0,0,0,0,3.3394503930602752,2.1321650491652555,0.92054420614636,3,28
6972,0,29820,29960,8154,0,15890,0,0,12348,9639,0,0,0,8924,0,0,0,14904,38830,0,0,0,0,0,0,98210,46150,0,0,0,0,125424,171186,0,21160,0,0,149256,0,2.9684564567054883,0.42449050074121075,0.9153050341382141,2,28
8600,0,0,24166,6300,0,26880,0,0,0,20064,0,0,0,22134,28900,0,0,21252,29799,0,0,0,0,0,0,67730,0,0,169812,0,0,141484,0,0,13952,0,0,174482,0,1.7345666730409697,-0.9936546217527287,0.9238985909017288,1,28
10248,0,0,20540,8364,9,20560,0,0,0,10290,0,0,0,10976,0,0,0,14679,32623,0,0,0,0,0,0,127626,0,0,146769,0,0,99616,0,0,19926,0,0,264576,0,0.9840295139211133,-0.016652842387280486,0.9260763355802055,0,28
0,6732,0,0,0,2760,0,13130,0,0,221796,72270,135780,0,196840,19505,0,0,0,10148,0,0,0,0,0,0,0,0,0,24354,0,0,18509,16353,8832,155625,0,0,0,0,-6.8516005937782225,-8.64380578480137,0.9284749818179989,11,28
49800,37129,0,5980,53579,33920,0,0,0,0,0,0,0,0,0,0,94827,16796,0,0,32768,40898,0,0,187625,0,103368,52224,0,0,0,0,91696,118584,0,30276,0,0,0,0,-4.886709414431792,10.969013674041236,0.9141984943712487,12,28
176175,31122,0,5166,76800,19199,0,0,0,0,0,0,0,0,0,0,49362,14965,0,0,16835,30498,0,0,191118,0,76395,27470,0,0,0,0,62040,63750,58830,208,0,0,0,0,-5.982973250684054,11.594228001681955,0.933543526255562,13,28
225214,37164,0,3861,117987,14674,0,0,0,0,0,7007,0,40,0,0,75600,9576,0,0,10626,20856,0,0,129846,0,77920,0,195216,0,0,0,45262,38688,37740,0,0,0,0,0,-6.937957712295571,12.198387422665547,0.9219201159635304,14,28
288108,14812,0,3795,182666,22878,0,0,0,0,0,5004,6480,11448,0,0,25498,10382,0,0,18942,20172,0,0,97376,0,89466,0,245250,0,0,0,37518,42189,58806,0,0,0,0,0,-7.728092440477546,12.856062335202752,0.9141348005878172,15,28
0,53428,0,4256,242188,5336,0,0,198543,0,0,2970,621,4450,0,0,38688,1800,0,0,11438,19837,0,0,72782,0,72080,0,126672,0,0,0,34344,29790,27288,0,0,0,0,0,-7.62854999484415,14.10025468613884,0.9289681615641712,16,28
0,0,0,3248,165612,0,0,0,98645,0,0,0,0,12789,0,0,20910,6708,0,0,7353,0,0,0,60840,0,0,0,210084,135,0,0,28179,25844,57988,0,0,0,0,0,-5.066415531662045,16.237744827979327,0.9267155349157292,17,28
2496,0,15120,0,2415,0,0,0,0,320,0,0,0,0,9360,0,0,0,0,8281,0,0,0,15910,0,0,0,8262,0,0,30798,0,0,0,0,4655,0,0,10440,0,7.390724096849851,-9.606618504869104,0.9322119902695638,12,39
1908,0,39425,1494,2288,0,0,0,0,324,0,0,0,0,8883,0,0,0,0,7014,0,0,0,14062,0,0,0,7084,0,0,35947,0,0,0,0,3406,0,0,2600,0,7.370529806079091,-9.461259025654002,0.9206805385611374,11,39
3828,0,58773,273917,1344,0,14749,97240,0,1092,0,0,0,0,11580,0,0,0,0,3828,0,0,0,15228,0,0,0,9918,0,0,38850,0,0,0,0,4134,0,0,9240,0,6.930275259448976,-8.497016110144788,0.941208674102981,10,39
2294,0,47614,232715,3960,0,37127,186867,0,2200,17630,0,0,0,15840,0,0,0,0,11830,0,0,0,45990,0,0,0,10309,0,0,56004,0,0,0,0,7395,0,0,28428,0,6.952533436108514,-7.168383981649794,0.9180907194625973,9,39
1406,0,41788,201168,4370,0,25317,200725,0,6348,16960,0,0,0,11346,0,0,0,0,13860,0,0,0,56126,0,0,0,11368,0,0,47190,0,0,0,0,7854,0,0,30906,0,6.699732871205661,-5.939008225599302,0.9289046935817282,8,39
4290,0,48069,128547,3596,0,32384,263436,0,6815,22977,0,0,0,16744,0,0,0,8600,16950,0,0,0,79158,0,0,0,14484,0,0,88168,0,0,0,0,7897,0,0,35970,0,6.2267135355384085,-5.014058573107022,0.9231155297336215,7,39
5304,0,23214,88922,3625,0,13695,88437,0,7344,10660,0,0,0,6422,0,0,0,15008,18000,0,0,0,112320,0,0,6832,15808,0,0,56448,0,0,0,0,3726,0,0,36461,0,5.710134646149605,-3.9947573113707904,0.9357155587413502,6,39
4032,0,23206,61537,330,0,15142,0,0,7425,9845,0,0,0,11036,0,0,0,16686,25123,0,0,0,180880,0,0,28644,19720,0,0,0,0,0,0,0,9129,0,0,63516,0,5.571112902487748,-2.2098190677875458,0.927456465374064,5,39
5928,0,17272,39905,6486,0,20256,0,0,7462,14337,0,0,0,14868,0,0,0,15168,37932,0,0,0,352000,0,0,32300,27630,0,0,0,0,0,135360,0,17143,0,0,91364,0,4.982336538895936,-0.23998268555385494,0.9225537661042154,4,39
8892,0,24480,28840,7296,0,15884,0,0,14413,10384,0,0,0,12740,0,0,0,7654,49764,0,0,0,0,0,0,40000,41838,0,0,0,0,124548,94122,0,16170,0,0,0,0,3.8360402721765645,1.0708212309188774,0.928068864494378,3,39
16880,0,0,13237,11466,19422,19436,0,0,0,4424,0,0,0,0,0,0,0,14560,71295,0,0,0,0,0,0,93017,0,371295,76314,0,0,39037,52800,86676,21160,0,0,0,0,0.5684215418858205,2.9427556748158454,0.9229338424413527,2,39
8580,0,0,14091,8722,18509,19116,0,0,0,10976,0,0,0,14973,0,0,0,4929,53988,0,0,0,0,0,0,74752,0,0,93264,0,0,49410,40660,0,26208,0,0,0,0,0.6789057112603087,1.8433989499864394,0.9385947888576993,1,39
11460,0,0,17150,9464,12272,23250,0,0,0,16810,0,0,0,23320,0,0,0,23484,40680,0,0,0,0,0,0,101404,0,0,112340,0,0,44688,73428,0,22881,0,0,0,0,0.6548602184192939,0.749298038971174,0.9193799527914734,0,39
27342,9800,0,7040,0,7560,0,0,0,0,0,19598,18810,0,0,0,0,0,41040,0,176368,0,0,0,0,0,0,0,0,23793,0,440228,24119,0,0,40544,0,0,0,0,-6.039601636922397,1.4008550292283601,0.9439338962002495,6,19
0,9512,0,19278,0,6912,0,0,0,0,0,31535,35143,0,0,0,0,0,83475,8029,0,0,0,0,0,0,0,0,0,0,0,162360,0,0,0,22576,0,0,0,0,-6.760846211888268,-1.8291585441621265,0.9183687192685284,7,19
0,7956,0,16185,0,5762,0,0,0,0,0,36696,34545,0,0,0,0,0,131760,14299,0,0,0,0,0,0,0,0,0,0,0,95496,0,0,0,21894,0,0,0,0,-7.323323875286157,-3.2239668740448124,0.915148335493086,8,19
5368,1922,0,8268,0,5904,0,0,0,0,45632,38872,57240,0,0,0,0,0,62376,17082,0,0,0,0,0,0,0,0,0,0,0,72756,0,0,0,7161,0,0,0,0,-4.844090351851662,-3.4913355634664143,0.930405728920789,5,19
6493,0,0,20440,6579,3822,64533,0,0,0,29856,16320,0,0,31086,54600,0,0,44506,13516,0,0,0,0,0,0,0,0,0,161872,0,0,32448,0,0,25415,0,0,0,0,-1.5626676353366094,-4.718936969398584,0.9335333392886014,4,19
5618,0,0,43758,8607,9454,40820,0,0,0,25344,0,0,0,25920,71592,0,0,31396,18954,0,0,0,0,0,0,0,0,0,162870,0,0,171072,0,0,19836,0,0,180504,0,-0.8333355070867121,-3.9064383552985866,0.916479762994129,3,19
6970,0,0,18081,4752,4060,35952,0,0,0,20097,0,0,0,21384,78156,0,0,19516,19173,0,0,0,0,0,0,14832,0,0,138831,0,0,156367,0,0,27376,0,0,193622,0,-0.12428694226954917,-2.9728601776211505,0.9354519556521836,2,19
0,0,0,26600,6426,0,21364,0,0,0,16472,0,0,0,18642,86156,0,0,20280,23157,0,0,0,0,0,0,123975,0,0,127305,0,0,69795,58240,0,21505,0,0,12908,0,0.6484485642671913,-1.8719450449673474,0.9361152846885261,1,19
12194,0,11484,0,5652,0,4768,0,0,21150,5412,0,0,0,6816,0,0,195510,7100,0,0,0,0,0,0,0,21060,75894,45508,0,0,0,0,0,12825,0,0,0,0,0,6.754285386256054,5.952671620313282,0.9161575340169748,9,19
2747,0,11050,0,4712,0,7938,0,0,425,6370,0,0,0,7452,0,0,283215,7228,0,0,0,0,0,0,0,17152,0,22648,0,0,0,0,0,11880,0,0,0,0,0,8.070477297234504,5.910168173548797,0.9217845714146051,10,19
10858,0,7314,0,8036,0,5069,0,0,15120,3750,0,0,0,4690,0,0,84177,5544,0,0,0,23986,0,0,0,0,0,24510,0,0,0,0,0,22032,0,135372,0,0,0,7.941135551927164,7.648855270709213,0.9379867228835792,11,19
15288,0,1998,0,10855,0,5360,0,0,23901,4284,0,0,376172,6966,0,0,0,5040,0,0,0,47476,0,0,0,0,0,15677,0,0,0,0,0,10080,0,295668,0,0,0,8.027669312364738,8.919755499603731,0.9210520164704121,12,19
0,0,7008,0,12104,0,2160,0,0,27538,1704,0,0,355990,4515,0,0,0,4305,0,7068,0,33578,0,0,0,0,0,15872,0,0,0,0,0,9240,0,292980,0,0,0,7.999881105201837,10.257291636212528,0.9300029110252126,13,19
0,141648,0,5808,49266,53848,0,0,60912,0,8004,0,0,25761,0,0,27075,14430,5700,0,5200,0,0,0,0,0,0,0,0,10758,0,0,6255,8344,0,0,0,0,0,0,-1.6747407564927386,13.909278745885025,0.936811276325443,14,19
0,110494,0,3294,83720,56021,0,0,101750,0,0,0,0,15708,0,0,30316,10780,0,0,3690,0,0,0,128068,0,0,0,0,8360,0,0,6256,5640,0,0,0,0,0,0,-3.8212916809752002,14.507597324939681,0.9333651283395739,15,19
0,85440,0,1272,153624,0,0,0,98952,0,0,0,0,15050,0,0,12089,9050,0,0,13455,28569,0,0,91460,0,0,0,0,3159,0,0,3082,1536,0,0,0,0,0,0,-5.724411772356092,14.974533684705165,0.9336719106304372,16,19
11446,0,0,19200,10034,14559,25792,0,0,0,15022,0,0,0,21756,0,0,0,19125,40221,0,0,0,0,0,0,0,0,0,28756,0,0,24338,19304,0,52761,0,0,0,0,0.575683339194959,0.8002471056887889,0.9290154959542807,0,19
0,0,0,0,0,229055,3500,0,21590,0,3503,0,0,27144,0,0,12648,17640,2403,0,6665,0,0,0,0,0,0,0,9065,0,0,0,0,0,12988,0,48875,0,0,0,2.9305244951038247,16.767015671799747,0.9341151884074221,17,19
0,0,37,0,0,0,3472,0,13332,0,2240,0,0,28710,0,0,10248,0,2160,0,3534,0,21440,0,0,0,0,0,8880,0,0,0,0,0,12988,0,48760,0,0,0,6.51220567641321,16.781979605889198,0.9347091640890643,18,19
0,0,4522,0,0,0,3267,0,9114,0,2376,0,0,0,0,0,9570,0,2494,0,5069,0,17208,0,0,0,0,0,8880,0,0,0,0,0,12988,0,48760,0,0,0,8.063246973927882,17.231566712262897,0.9378400133099305,19,19
5633,0,0,27573,5160,0,46953,17568,0,0,14350,0,0,0,14363,24360,0,0,4180,8798,0,0,0,0,0,0,0,0,0,0,0,26772,0,0,0,5110,0,9100,0,0,-0.7568473323299223,-6.652754039576351,0.792534894125376,6,30
5805,0,0,37448,396,0,43792,25972,0,0,19344,0,0,0,17220,37050,0,0,38875,11180,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,7450,0,0,0,0,0.03264929953715523,-5.957878570423816,0.7870004887795865,5,30
6118,0,0,25365,2450,0,27176,26460,0,0,15774,0,0,0,16571,33852,0,0,24386,10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8164,0,0,0,0,0.2669975574471408,-4.961871380321567,0.7959649320589648,4,30
6850,0,0,29680,6500,0,33264,0,0,0,17316,0,0,0,16188,55062,0,0,26362,13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9184,0,0,0,0,0.03803336141923924,-3.9944229940129845,0.7938302649282747,3,30
1053,0,0,13603,3660,0,20276,0,0,0,11342,0,0,0,14105,60160,0,0,14094,14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7257,0,0,105984,0,0.17332641445973795,-2.9786350743310805,0.7942421270675766,2,30
0,0,0,19936,30,0,20828,0,0,0,12261,0,0,0,13120,48151,0,0,18984,7336,0,0,0,0,0,0,0,0,0,77779,0,0,163770,0,0,15555,0,0,130508,0,0.5504200971517967,-1.9189970515931094,0.7790684937987749,1,30
5966,0,5002,0,984,0,4183,0,0,8730,2784,0,0,0,6713,0,0,0,5891,0,0,0,0,0,0,0,14550,54960,66834,0,0,0,0,36480,16898,0,0,0,0,0,5.249351801663962,4.663117250531821,0.795356872773425,7,30
40,0,8848,0,6850,0,6120,0,0,14550,3990,0,0,0,5760,0,0,127260,4191,0,0,0,0,0,0,0,20636,87542,34596,0,0,0,0,60040,8774,0,0,0,0,0,5.933691954190762,5.424107274755631,0.7944876755589689,8,30
6042,0,8262,0,4587,0,5586,0,0,11088,2775,0,0,0,5750,0,0,125868,5084,0,0,0,0,0,0,0,23751,61774,40356,0,0,0,0,41256,13293,0,0,0,0,0,6.565077803684932,6.19101751327516,0.799239008422262,9,30
5440,0,6768,0,5004,0,4000,0,0,8844,3774,0,0,0,5160,0,0,120086,4248,0,0,0,0,0,0,0,21560,55168,31200,0,0,0,0,0,11820,0,0,0,0,0,7.251110423752857,6.8868878962581555,0.7960838753103303,10,30
47481,69866,0,3840,17098,32349,0,0,0,0,4515,0,0,0,0,0,56376,16492,8260,0,18480,51705,0,0,0,0,0,0,0,12988,0,0,10176,6960,0,0,0,0,0,0,-2.4015809348602275,10.739592963646665,0.7800692813525529,11,30
52592,53091,0,256,16928,23622,0,0,0,0,0,0,0,684,0,0,51508,11773,4488,0,20097,37247,0,0,53133,0,0,0,0,8721,0,0,6815,4387,0,0,0,0,0,0,-3.603556762276213,11.456602429875545,0.7868633988434794,12,30
129210,27090,0,986,33150,15470,0,0,0,0,0,0,0,2768,0,0,27540,10370,0,0,11340,26433,0,0,121230,0,0,0,0,4928,0,0,1380,6302,0,0,0,0,0,0,-5.292624041456065,11.892632363534169,0.7943502874863952,13,30
173075,31968,0,2072,86330,21534,0,0,0,0,0,6000,0,2114,0,0,58784,7544,0,0,17976,13800,0,0,108339,0,0,0,0,8140,0,0,6251,1078,0,0,0,0,0,0,-6.714098952053305,12.302239144604968,0.7862185795023606,14,30
169344,8307,0,2208,118602,9702,0,0,0,0,0,1890,2550,7421,0,0,7826,7038,0,0,13608,12540,0,0,68705,0,0,0,0,5371,0,0,3894,2950,0,0,0,0,0,0,-7.824730815906076,12.813855717344865,0.7948727843511278,15,30
0,29952,0,1335,108528,0,0,0,165347,0,0,676,0,6055,0,0,28310,3942,0,0,9359,10759,0,0,16380,0,0,0,0,4352,0,0,2808,3420,0,0,0,0,0,0,-7.233370622491208,14.28477062815395,0.7971439883622224,16,30
0,0,0,0,91044,0,0,0,58455,0,0,0,0,9918,0,0,13176,8700,0,0,4192,0,0,0,80411,0,0,0,0,4323,0,0,3680,5616,0,0,0,0,0,0,-4.562589991444314,16.379293131458226,0.7950186046894407,17,30
0,0,0,14490,21,8164,23343,0,0,0,12800,0,0,0,16125,0,0,0,15075,21590,0,0,0,0,0,0,0,0,0,84546,0,0,63240,0,0,11340,0,0,146940,0,-0.6068113965616384,-0.783648100875587,0.7931988564687917,0,30
3630,0,109112,0,1632,0,17376,21456,0,0,0,0,0,0,11662,20088,0,0,0,4004,0,0,0,0,0,0,0,8154,0,0,0,15096,0,0,0,4392,0,95634,0,0,2.1495093942175423,-9.881074832486174,0.8021100693321308,10,14
2968,0,141750,0,2475,0,33490,33390,0,0,0,0,0,0,14080,6486,0,0,0,5781,0,0,0,0,0,0,0,6235,0,0,89112,0,0,0,0,4165,0,139065,0,0,2.763988079472952,-9.585018179845193,0.7952908936118632,9,14
0,0,62411,126108,3000,0,29973,49692,0,3720,14335,0,0,0,11640,31400,0,0,0,4004,0,0,0,0,0,0,0,6517,0,0,82080,0,0,0,0,3480,0,0,29500,0,3.8446822844445023,-8.112145693204027,0.7994101242266396,8,14
5832,0,31622,133358,1,0,19197,113520,0,3240,14744,0,0,0,11154,0,0,0,0,6318,0,0,0,60915,0,0,0,8330,0,0,70771,0,0,0,0,7095,0,0,43400,0,5.238842603001871,-6.035807511374955,0.7789758796666604,7,14
70,0,17556,66138,1173,0,16932,38634,0,5934,15810,0,0,0,9856,0,0,0,21390,14892,0,0,0,86870,0,0,7040,11966,0,0,86412,0,0,0,0,1736,0,0,33990,0,5.702129661980884,-4.058596196911509,0.7812164936767942,6,14
4758,0,27888,46125,1350,0,19109,0,0,6811,9048,0,0,0,12245,0,0,0,17721,17706,0,0,0,141474,0,0,26400,14688,0,0,0,0,0,0,0,8586,0,0,37584,0,5.332481761270216,-2.7402755308203552,0.7868527432362384,5,14
3483,0,17228,32130,504,0,9310,0,0,7897,5724,0,0,0,6552,0,0,0,7439,23296,0,0,0,181120,0,0,25230,20086,0,0,0,0,0,0,0,6426,0,0,40845,0,4.851344838468936,-1.188456152203976,0.7991187125848569,4,14
6474,0,0,11343,6468,0,10325,0,0,13195,7104,0,0,0,9558,0,0,0,8262,50099,0,0,0,0,0,0,52038,0,123414,0,0,0,32832,36630,37260,0,0,0,0,0,2.381190648532223,3.1833198802550937,0.8002456794997349,3,14
8300,0,0,7334,6862,0,11712,0,0,11457,7546,0,0,0,10521,0,0,0,8450,51604,0,0,0,0,0,0,76736,0,0,29580,0,0,43440,47260,37510,25296,0,0,0,0,1.796275670238121,2.3886574576528283,0.7878073430552863,2,14
3808,0,0,10608,217,0,11115,0,0,0,8466,0,0,0,10980,0,0,0,9516,32724,0,0,0,0,0,0,73120,0,0,92232,0,0,48000,48645,0,20520,0,0,0,0,1.3307616992287725,1.4359848007025868,0.7932893075526943,1,14
