Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,0,4100,0,0,0,0,0,16915,-10.416471,7.70863,0.928932,12,39
0,0,0,3000,0,0,0,0,0,9460,-17.247032,10.131487,0.932483,20,39
0,0,0,4280,0,0,0,0,0,14325,-19.128063,8.690525,0.917622,21,39
0,0,0,5152,0,0,0,0,0,14874,-20.585092,7.783248,0.922965,22,39
0,0,0,6490,0,0,0,0,0,19104,-21.719236,7.62057,0.912313,23,39
0,0,0,10416,0,0,0,0,0,0,-23.963806,-1.525325,0.92966,24,39
0,0,0,4563,0,0,0,0,0,0,0.485725,0.445957,0.938497,0,342
3248,0,0,5712,0,0,0,0,0,0,-0.875582,-0.560632,0.929937,1,342
4320,0,0,6125,0,0,0,0,0,0,-1.593485,-1.28303,0.922904,2,342
2862,0,0,6384,0,0,0,0,0,0,-2.354323,-1.902277,0.932176,3,342
3045,0,0,7020,0,0,0,0,0,0,-3.179523,-2.49165,0.932148,4,342
3296,0,0,6762,0,0,0,0,0,0,-3.820045,-3.329521,0.929432,5,342
3030,0,0,8176,0,0,0,0,0,0,-4.239339,-4.278502,0.928995,6,342
2688,0,0,9086,0,0,0,0,0,0,-4.719682,-5.1849,0.911345,7,342
2755,0,0,8586,0,0,0,0,0,0,-5.054862,-6.269812,0.928105,8,342
2366,0,24156,9222,0,0,0,0,0,0,-5.393118,-7.218298,0.927237,9,342
0,0,0,6644,0,0,0,0,0,0,-9.414051,-3.486977,0.933664,10,342
1430,0,0,3234,0,0,0,0,0,0,-10.901775,1.525393,0.931044,11,342
3392,0,0,3840,0,0,0,0,0,21515,-11.94579,1.522343,0.921466,12,342
2501,0,0,5720,0,0,0,0,0,46305,-12.970607,0.962064,0.926908,13,342
3268,0,0,4032,0,0,0,0,0,50085,-13.991155,-0.553697,0.922604,14,342
1750,0,0,6486,0,0,0,0,0,43848,-14.989919,-1.139141,0.925991,15,342
0,0,0,8060,0,0,0,0,0,24924,-15.831505,-2.515251,0.914423,16,342
2436,0,0,7452,0,0,0,0,0,4712,-16.759905,-3.037634,0.931403,17,342
2574,0,0,7636,0,0,0,0,0,1650,-17.762494,-3.321405,0.927039,18,342
0,0,0,8745,0,0,0,0,0,424,-18.716887,-3.366407,0.924667,19,342
0,0,0,11418,0,0,0,0,0,0,-19.71567,-3.500467,0.920093,20,342
0,0,0,6762,0,0,0,0,0,39688,-20.968867,1.506888,0.917084,21,342
0,0,0,15914,0,0,0,0,0,0,-20.968625,-6.725335,0.932394,22,342
0,0,0,24200,0,0,0,0,0,0,-21.150272,-9.117378,0.927007,23,342
0,0,0,21805,0,0,0,0,0,0,-22.367687,-8.701164,0.920116,24,342
602,16590,0,0,0,0,13298,0,0,0,-14.052139,-20.69504,0.927339,25,342
0,25542,0,0,0,0,14750,0,0,0,-16.78972,-19.857778,0.925751,26,342
0,32262,0,0,0,0,19976,0,0,0,-17.177257,-20.846307,0.929366,27,342
1404,0,16958,0,0,0,0,0,0,0,-7.622764,-14.093466,0.925564,16,393
1575,0,24795,0,0,0,0,0,0,0,-7.622926,-15.226363,0.927401,17,393
1575,0,17088,0,0,0,0,0,0,0,-7.646799,-16.319171,0.93618,18,393
924,0,35328,0,0,0,0,0,0,0,-7.553284,-17.437817,0.91374,19,393
1491,10176,20817,0,0,0,0,0,0,0,-7.478669,-18.577792,0.929659,20,393
0,0,48813,190,0,0,0,0,0,0,-9.104512,-13.144674,0.916818,15,393
0,0,26228,21600,0,0,0,0,0,0,-9.115675,-11.895809,0.933039,14,393
0,0,43520,16985,0,0,0,0,0,0,-9.13243,-10.58337,0.923561,13,393
357,0,38755,14058,0,0,0,0,0,0,-9.315313,-9.045111,0.921043,12,393
6468,0,0,2240,0,0,0,0,0,0,-3.00698,6.533328,0.943915,7,361
6424,0,0,2376,0,0,0,0,0,0,-3.018329,6.30107,0.914128,6,361
5617,0,0,3675,0,0,0,0,0,0,-3.183133,5.035007,0.938451,5,361
4810,0,0,3960,0,0,0,0,0,0,-3.644143,3.383839,0.928193,4,361
3978,0,0,4025,0,0,0,0,0,0,-3.681797,1.547836,0.914481,3,361
2542,0,0,3120,0,0,0,0,0,0,-5.866276,5.501046,0.921927,8,361
0,0,0,2024,0,0,0,0,0,0,-6.171489,6.553186,0.921026,9,361
0,0,0,3200,0,0,0,0,0,0,-7.284152,6.900579,0.929762,10,361
1677,0,0,2900,0,0,0,0,0,0,-7.75501,7.888048,0.934705,11,361
7008,0,0,3007,0,0,0,0,0,16128,-8.255316,8.742888,0.919029,12,361
0,0,0,2375,0,0,0,0,0,8400,-8.719471,9.646392,0.939954,13,361
0,0,0,2139,0,0,0,0,0,12654,-9.150153,10.650171,0.927114,14,361
0,0,0,1456,0,0,0,0,0,8532,-9.042313,12.037056,0.925137,15,361
0,0,0,1222,0,0,0,0,0,7250,-8.547153,13.525866,0.931309,16,361
11580,0,0,1113,0,0,0,0,0,6580,-7.930403,15.056384,0.925295,17,361
0,0,0,2225,0,0,0,0,0,6600,-11.999995,13.444244,0.925681,18,361
0,0,0,2016,0,0,0,0,0,6116,-11.737873,14.961488,0.919347,19,361
3180,0,0,6336,0,0,0,0,0,0,-1.86109,-2.30848,0.924717,2,361
3774,0,0,4920,0,0,0,0,0,0,-1.922309,-0.536991,0.931084,1,361
5859,0,0,1620,0,0,0,28420,0,0,2.838224,13.185886,0.942882,13,213
3180,0,0,1848,0,0,0,25788,0,0,2.497884,13.798576,0.915651,14,213
0,0,0,1771,0,0,0,23545,0,0,2.022174,14.891878,0.93539,15,213
0,0,0,1444,0,0,0,21156,0,0,1.493171,15.938093,0.9383,16,213
0,0,0,1159,0,0,0,16240,0,0,1.082926,16.968861,0.935825,17,213
0,0,0,969,0,0,0,15691,0,0,0.816579,17.985484,0.921658,18,213
0,0,0,1160,0,0,0,14839,0,0,1.106031,18.984721,0.921448,19,213
0,0,0,1260,0,0,0,10670,0,0,1.757867,19.937138,0.938553,20,213
0,0,0,1430,0,0,0,11718,0,0,2.45295,20.860187,0.930788,21,213
0,0,0,1254,0,0,0,11136,0,0,2.985343,21.822164,0.926923,22,213
0,0,0,960,0,0,0,8281,0,0,2.637588,22.89821,0.918592,23,213
0,0,0,560,0,0,0,7889,0,0,2.718882,23.857308,0.924005,24,213
0,0,0,594,0,0,0,7144,0,0,2.830765,24.847764,0.933462,25,213
0,0,0,680,0,0,0,6768,0,0,3.194185,25.846128,0.919816,26,213
0,0,0,646,0,0,0,5375,0,0,4.276879,26.677232,0.933639,27,213
0,0,0,0,128256,0,0,4123,0,1155,0.037575,28.029778,0.925789,28,213
0,0,0,1216,12300,0,0,4698,0,2581,-10.929005,26.89377,0.92046,29,213
0,0,0,1300,11000,0,0,4655,0,2492,-11.381339,27.762744,0.93863,30,213
0,0,0,1216,10945,0,0,6026,0,2175,-11.737267,28.69245,0.934709,31,213
0,0,0,2132,1125,0,0,0,0,4248,-19.230678,18.998935,0.943914,27,37
0,0,0,1738,1107,0,0,0,0,4025,-19.055081,19.127828,0.917316,26,37
0,0,0,1950,2548,0,0,0,14697,3740,-18.446565,21.073755,0.931584,28,37
0,0,0,1702,0,0,0,0,0,3296,-18.513676,22.334863,0.932332,29,37
0,0,0,1850,0,0,0,0,13764,3366,-18.719225,23.456794,0.935537,30,37
0,0,0,1610,0,0,0,0,24090,2784,-18.908323,24.645532,0.927766,31,37
0,0,0,1330,4256,0,0,0,29302,2565,-19.40333,25.491481,0.932251,32,37
0,0,0,0,5200,0,0,0,25317,0,-20.382042,25.987847,0.922371,33,37
0,0,0,1380,3116,0,0,0,16910,0,-21.834582,26.067036,0.923897,34,37
0,0,0,1633,3955,0,0,0,14824,2660,-23.660409,25.799362,0.934466,35,37
0,0,0,1750,2530,0,0,0,13376,1564,-24.767404,26.228208,0.9291,36,37
0,0,0,1742,3680,0,0,0,15525,0,-23.57247,28.519102,0.925031,37,37
0,0,0,1474,2964,0,0,0,10965,1122,-24.272632,29.242366,0.93586,38,37
1040,13542,0,0,0,0,0,0,0,0,-11.785675,-20.364554,0.942882,23,388
0,19688,0,0,0,0,0,0,0,0,-11.349794,-20.001055,0.916427,22,388
275,15914,0,0,0,0,0,0,0,0,-10.531488,-19.256392,0.940635,21,388
672,24069,56525,0,0,0,0,0,0,0,-9.701218,-18.609734,0.926921,20,388
374,0,24190,0,0,0,0,0,0,0,-8.826723,-17.891202,0.936651,19,388
1298,0,23736,0,0,0,0,0,0,0,-8.163705,-17.089499,0.931281,18,388
1628,0,34977,0,0,0,0,0,0,0,-7.793399,-16.206022,0.927254,17,388
1596,0,17490,0,0,0,0,0,0,0,-7.518614,-15.240348,0.937696,16,388
1386,0,0,0,0,0,0,0,0,0,-7.353029,-14.206328,0.920061,15,388
1840,0,22618,0,0,0,0,0,0,0,-7.105927,-13.20557,0.934315,14,388
1722,0,16104,0,0,0,0,0,0,0,-6.816439,-12.209845,0.937069,13,388
0,0,28028,17280,0,0,0,0,0,0,-7.836323,-10.345556,0.93044,12,388
1494,0,36036,13179,0,0,0,0,0,0,-7.871672,-9.046453,0.926088,11,388
0,0,15622,9516,0,0,0,0,0,0,-7.323081,-8.140795,0.926415,10,388
3240,0,15400,10944,0,0,0,0,0,0,-6.244971,-7.775157,0.917803,9,388
2668,0,12482,11764,0,0,0,0,0,0,-5.323721,-7.242861,0.935191,8,388
374,37407,0,34760,0,0,14790,0,0,0,-16.363402,-17.575222,0.934863,24,388
0,17556,0,0,0,0,13668,0,0,0,-13.731973,-20.909811,0.92295,25,388
0,0,0,697,0,0,0,0,0,3638,-18.101071,17.275175,0.80211,25,27
0,0,0,1564,0,0,0,0,0,3200,-17.902345,18.880437,0.789736,26,27
0,0,0,1452,0,0,0,0,0,2914,-17.759188,20.376994,0.799271,27,27
0,0,0,1323,0,0,0,0,34980,2610,-17.674032,21.752207,0.796408,28,27
0,0,0,1260,0,0,0,0,28140,2262,-17.526323,23.10814,0.791458,29,27
0,0,0,940,1452,0,0,0,19886,2324,-17.367866,24.49391,0.795735,30,27
0,0,0,885,4514,0,0,0,32623,1701,-17.643021,25.50756,0.79023,31,27
0,0,0,0,2640,0,0,0,0,0,-14.409966,20.419251,0.790359,24,27
0,0,0,1170,0,0,0,0,0,0,-14.205833,19.309698,0.790214,23,27
0,0,0,1005,0,0,0,0,0,1729,-13.766734,18.390062,0.79344,22,27
0,0,0,1360,0,0,0,0,0,3255,-13.251919,17.550387,0.777861,21,27
0,0,0,1140,0,0,0,0,0,3488,-12.827154,16.585243,0.792866,20,27
0,0,0,1725,0,0,0,0,11505,2910,-23.285835,19.744256,0.790591,30,12
0,0,0,1562,0,0,0,0,0,2037,-23.164912,19.042523,0.796197,29,12
0,0,0,1679,0,0,0,0,0,3468,-22.857632,17.792187,0.801031,28,12
0,0,0,1875,0,0,0,0,0,3108,-22.565001,16.533394,0.799336,27,12
0,0,0,2184,0,0,0,0,0,4484,-22.336233,15.154051,0.793202,26,12
0,0,0,2436,0,0,0,0,0,6030,-22.779467,12.487339,0.792891,25,12
0,0,0,1625,0,0,0,0,0,6672,-22.150465,11.584061,0.796904,24,12
0,0,0,2666,0,0,0,0,0,8060,-21.950399,9.692549,0.787938,23,12
0,0,0,3008,0,0,0,0,0,9405,-21.408635,8.336041,0.793968,22,12
0,0,0,2850,0,0,0,0,0,9396,-20.674699,7.425834,0.79369,21,12
0,0,0,3686,0,0,0,0,0,11840,-19.936483,6.595441,0.791802,20,12
0,0,0,3774,0,0,0,0,0,14626,-19.22878,5.347217,0.795143,19,12
0,0,0,3885,0,0,0,0,0,17402,-18.517491,4.188292,0.795519,18,12
1862,0,0,3815,0,0,0,0,0,20145,-17.756323,2.929942,0.78248,17,12
0,0,0,1197,0,0,0,0,0,966,-21.817694,24.007894,0.797886,32,20
0,0,0,0,4017,0,0,0,22969,0,-21.258065,25.255467,0.784357,33,20
0,0,0,0,2782,0,0,0,12349,0,-20.842829,26.907831,0.800547,34,20
0,0,0,0,2640,0,0,0,13794,912,-20.56763,28.330374,0.792959,35,20
0,0,0,816,3220,0,0,0,19809,1817,-19.004686,25.664509,0.794465,31,20
0,0,0,1140,0,0,0,0,26036,2075,-18.578282,24.794836,0.794471,30,20
0,0,0,1220,0,0,0,0,0,2184,-18.577201,23.550751,0.78965,29,20
0,0,0,1280,0,0,0,0,9471,2610,-18.784244,22.042208,0.794159,28,20
0,0,0,1056,1925,0,0,0,12403,1974,-18.56242,20.961316,0.793835,27,20
0,0,0,1056,0,0,0,0,0,2660,-17.940075,20.157398,0.794376,26,20
0,0,0,0,1586,0,0,0,0,4095,-17.065975,19.602947,0.777355,25,20
0,0,0,1224,0,0,0,0,0,0,-17.455357,17.886696,0.791808,24,20
0,0,0,1368,0,0,0,0,0,3068,-18.804022,14.912201,0.790023,23,20
0,0,0,2106,0,0,0,0,0,5084,-18.287442,13.868936,0.796175,22,20
0,0,0,2240,0,0,0,0,0,5590,-17.997509,12.649353,0.794246,21,20
0,0,0,2407,0,0,0,0,0,6302,-17.699894,11.259611,0.795647,20,20
0,0,0,2784,0,0,0,0,0,6900,-17.662347,9.339319,0.784518,19,20
0,0,0,2047,0,0,0,0,0,6318,-16.878443,8.715328,0.795941,18,20
0,0,0,2457,0,0,0,0,0,9918,-16.103293,8.015312,0.792272,17,20
0,0,0,3204,0,0,0,0,0,11830,-15.071215,7.835743,0.790647,16,20
0,0,0,2150,0,0,0,0,0,8050,-13.24397,8.970061,0.794481,15,20
0,0,0,2576,0,0,0,0,0,10317,-13.230921,7.066906,0.796468,14,20
0,0,0,2139,0,0,0,0,0,11269,-12.535308,6.173375,0.794516,13,20
0,0,0,3588,0,0,0,0,0,19404,-11.686717,5.678584,0.779647,12,20
1334,0,0,2046,0,0,0,0,0,12524,-10.806492,5.12383,0.795373,11,20
0,0,0,4692,0,0,0,0,0,9387,-10.010643,4.524569,0.787817,10,20
1984,0,0,6120,0,0,0,0,0,0,-15.565872,-3.086794,0.794099,15,343
0,0,0,4294,0,0,0,0,0,28028,-15.928184,1.550615,0.792874,16,343
0,0,0,4708,0,0,0,0,0,25194,-16.780577,2.733035,0.788622,17,343
1521,0,0,5304,0,0,0,0,0,16940,-17.645769,3.58104,0.78308,18,343
0,0,0,3120,0,0,0,0,0,13298,-18.514526,4.282749,0.792297,19,343
0,0,0,2856,0,0,0,0,0,12834,-19.403948,4.882221,0.791771,20,343
0,0,0,5207,0,0,0,0,0,26322,-20.999872,0.412278,0.790285,21,343
0,0,0,4872,0,0,0,0,0,22873,-21.849515,2.821733,0.793945,22,343
0,0,4060,0,0,13041,0,0,0,0,0.568396,-8.902819,0.794467,8,210
0,0,6210,0,0,8190,0,0,0,0,2.039085,-7.71143,0.794168,7,210
1066,0,6720,0,0,7975,0,0,0,0,3.51374,-6.053788,0.778903,6,210
1175,0,4920,0,0,4280,0,0,0,0,4.062543,-8.03573,0.798491,9,210
1150,0,0,0,0,11523,0,0,0,0,4.188198,-9.093053,0.786538,10,210
0,0,5217,0,0,7020,0,0,0,0,0.783358,-5.938328,0.794734,5,210
1387,0,12480,0,0,0,0,0,0,0,-4.189027,-10.174315,0.791162,11,210
2340,0,0,4640,0,0,0,0,0,0,-4.598493,-1.930823,0.795147,4,210
2784,0,0,3710,0,0,0,0,0,0,-3.981107,-0.368291,0.794351,3,210
1276,0,0,3588,0,0,0,0,0,0,0.240367,2.990266,0.784518,2,210
0,0,0,3230,0,2784,0,0,0,0,1.595183,1.171884,0.788526,1,210
0,0,0,3663,0,0,0,0,0,0,0.863942,0.350439,0.796555,0,210
0,40040,0,0,0,0,17328,0,0,0,-23.586063,-20.967387,0.848488,31,3
0,68303,0,0,0,0,17696,0,0,0,-23.05508,-20.705217,0.845225,30,3
0,59361,0,0,0,0,14931,0,0,0,-22.405014,-19.921176,0.843069,29,3
0,47628,0,0,0,0,14877,0,0,0,-21.831154,-19.048432,0.856197,28,3
0,83265,0,0,0,0,24552,0,0,0,-21.244333,-18.223653,0.847447,27,3
0,61230,0,0,0,0,27528,0,0,0,-20.671344,-17.35284,0.847288,26,3
300,43010,0,3243,0,0,27621,0,0,0,-18.981073,-17.748803,0.850221,25,3
0,19880,0,0,0,0,16660,0,0,0,-16.511186,-18.765498,0.857123,24,3
0,33712,0,33120,0,0,1175,0,0,0,-16.10843,-17.715915,0.850225,23,3
315,14925,0,0,0,0,0,0,0,0,-11.788443,-19.748766,0.832322,22,3
0,22713,0,0,0,0,0,0,0,0,-10.950475,-19.042399,0.840956,21,3
576,15048,33277,0,0,0,0,0,0,0,-10.431589,-18.152225,0.854225,20,3
0,0,40602,0,0,0,0,0,0,0,-10.00939,-17.299976,0.844358,19,3
0,0,19941,0,0,0,0,0,0,0,-9.56392,-16.397572,0.857274,18,3
378,0,37674,0,0,0,0,0,0,0,-9.067882,-15.534196,0.846524,17,3
602,0,31242,0,0,0,0,0,0,0,-7.861002,-15.062732,0.844323,16,3
0,0,0,1026,0,0,0,11040,0,0,1.810151,19.282369,0.858564,19,217
0,0,0,0,0,0,0,8010,0,0,1.562562,19.943347,0.83576,20,217
0,0,0,255,0,0,0,8745,0,0,1.24241,20.965431,0.855023,21,217
44850,0,0,323,0,0,0,7236,0,0,1.007826,21.986097,0.831638,22,217
30537,0,0,260,0,0,0,7350,0,0,0.892349,23.02629,0.848995,23,217
0,0,0,0,36096,0,0,3103,0,0,0.762183,23.988354,0.852225,24,217
0,0,0,1176,0,0,0,10136,0,0,1.710918,18.919356,0.826915,18,217
0,0,0,1105,0,0,0,12400,0,0,1.969101,17.852908,0.851202,17,217
0,0,0,1224,0,0,0,15180,0,0,2.34081,16.819243,0.846075,16,217
0,0,0,1449,0,0,0,19106,0,0,2.668056,15.772929,0.848553,15,217
0,0,0,1750,0,0,0,18576,0,0,3.047033,14.677917,0.843852,14,217
0,0,0,0,76973,0,0,6255,0,0,0.885561,24.995191,0.854777,25,217
0,0,0,0,75862,0,0,0,0,0,-1.285576,25.969938,0.847408,26,217
0,0,0,189,84504,0,0,0,0,714,-0.842327,26.99694,0.854377,27,217
0,0,0,204,10560,0,0,3649,0,0,-10.227747,26.079896,0.853326,28,217
0,0,0,1596,9828,0,0,1815,0,3159,-11.167759,26.767604,0.829563,29,217
0,0,0,812,8700,0,0,0,0,1971,-12.203887,27.408113,0.849857,30,217
0,0,0,0,11001,0,0,0,0,0,-10.659573,29.165406,0.841965,31,217
0,0,0,4370,0,0,0,0,0,11623,-24.340794,8.28524,0.948888,25,16
0,0,0,3784,0,0,0,0,0,0,-24.633836,4.232742,0.920704,24,16
0,0,0,4940,0,0,0,0,0,15687,-23.605389,4.161417,0.942998,23,16
0,0,0,4445,0,0,0,0,0,14455,-22.446847,4.795002,0.93968,22,16
0,0,0,4235,0,0,0,0,0,7968,-21.212271,5.646103,0.943432,21,16
0,0,0,5250,0,0,0,0,0,9225,-25.245067,6.231124,0.936817,26,16
0,0,0,5461,0,0,0,0,0,32368,-20.608316,4.024865,0.894586,20,16
0,0,0,1920,0,0,0,0,0,4012,-18.607933,19.611206,0.937539,27,16
0,0,0,1872,2673,0,0,0,14840,3552,-18.555479,20.968917,0.938579,28,16
0,0,0,1650,2600,0,0,0,19280,3180,-18.564766,22.348042,0.942964,29,16
0,0,0,1512,0,0,0,0,0,2929,-18.60869,23.547029,0.924348,30,16
0,0,0,1562,5004,0,0,0,34254,2880,-18.438471,24.957389,0.940156,31,16
0,0,0,1750,4992,0,0,0,31556,3135,-19.459097,25.414497,0.936134,32,16
0,0,0,0,5070,0,0,0,27621,1197,-20.410205,25.932028,0.930296,33,16
0,0,0,0,5240,0,0,0,21168,1224,-20.26439,27.321982,0.939552,34,16
0,0,0,0,5969,0,0,0,0,0,-20.666505,28.25533,0.93203,35,16
0,0,0,0,3016,0,0,0,12395,0,-21.00473,29.284008,0.943332,36,16
0,0,0,1836,2450,0,0,0,15594,0,-23.565732,28.551002,0.933085,37,16
0,0,0,3090,0,0,0,0,0,8928,-17.777725,9.138377,0.922075,19,16
280,0,0,0,0,10797,0,0,0,0,2.256336,-1.725837,0.947816,2,211
0,0,0,8400,0,17069,0,0,0,0,1.662271,-1.087437,0.910415,1,211
0,0,0,5700,0,612,0,0,0,0,0.928124,0.348611,0.932085,0,211
2968,0,0,5109,0,0,0,0,0,0,-1.792531,-2.417244,0.919855,3,211
2835,0,0,5145,0,0,0,0,0,0,-2.072631,-3.494203,0.938182,4,211
2900,0,0,6424,0,0,0,0,0,0,-2.410264,-4.381537,0.923515,5,211
2744,0,4100,6885,0,0,0,0,0,0,-2.700233,-5.425965,0.941922,6,211
2400,0,15375,5406,0,0,0,0,0,0,-2.86721,-6.400504,0.939763,7,211
2024,0,14910,429,0,0,0,0,0,0,-3.48244,-7.27286,0.937504,8,211
2300,0,18509,2272,0,0,0,0,0,0,-4.251792,-8.005852,0.936025,9,211
2376,0,22040,0,0,0,0,0,0,0,-4.802181,-8.776985,0.91968,10,211
2150,0,18240,0,0,0,0,0,0,0,-5.439775,-9.562189,0.933859,11,211
2296,0,22784,234,0,0,0,0,0,0,-6.293762,-10.222925,0.93676,12,211
2268,0,29367,0,0,0,0,0,0,0,-6.811156,-11.100456,0.915687,13,211
1840,0,21918,0,0,0,0,0,0,0,-7.535451,-11.809155,0.939622,14,211
0,0,23360,0,0,0,0,0,0,0,-8.198374,-12.58945,0.94287,15,211
0,0,42366,0,0,0,0,0,0,0,-8.985489,-13.250754,0.924658,16,211
0,0,31200,0,0,0,0,0,0,0,-9.702841,-13.997978,0.940966,17,211
924,0,52416,6256,0,0,0,0,0,0,-10.636425,-14.528226,0.913666,18,211
350,0,38720,0,0,0,0,0,0,0,-10.403662,-15.942038,0.935547,19,211
364,774,37210,0,0,0,0,0,0,0,-9.396175,-17.660358,0.933837,20,211
1242,13764,26967,0,0,0,0,0,0,0,-7.792776,-19.511059,0.927835,21,211
0,22590,0,0,0,0,0,0,0,0,-12.289869,-18.248328,0.929598,22,211
0,26544,0,0,0,0,0,0,0,0,-12.69323,-19.225957,0.934792,23,211
0,18642,0,0,0,0,0,0,0,0,-13.258968,-20.021451,0.936783,24,211
420,23042,0,0,0,0,24552,0,0,0,-15.583689,-19.572826,0.935325,25,211
0,106491,0,25120,0,0,49056,0,0,0,-19.525134,-17.19456,0.929337,26,211
0,43218,0,0,0,0,22350,0,0,0,-19.995224,-18.148543,0.944399,27,211
38772,0,0,0,20088,0,0,0,0,2752,-3.531841,20.939772,0.948889,21,14
40766,0,0,0,31552,0,0,0,0,2236,-3.358182,21.765443,0.915387,22,14
55948,0,0,360,26290,0,0,0,0,2910,-3.211433,22.789581,0.931845,23,14
43248,0,0,702,35010,0,0,0,0,1980,-2.95174,23.845116,0.937902,24,14
3854,0,0,952,60775,0,0,0,0,2162,-2.63747,24.862296,0.922097,25,14
0,0,0,870,70416,0,0,0,0,0,-2.484647,25.917224,0.925611,26,14
0,0,0,976,49569,0,0,0,0,2175,-3.061304,26.842758,0.934383,27,14
0,0,0,1159,33840,0,0,1400,0,0,-3.510915,27.814237,0.934715,28,14
0,0,0,462,40284,0,0,1836,0,0,-4.081459,28.732019,0.941852,29,14
0,0,0,1056,47816,0,0,2975,0,0,-4.794594,29.636937,0.928204,30,14
0,0,0,0,16133,0,0,0,0,0,-8.564165,19.122904,0.940358,20,14
37191,0,0,1628,22600,0,0,0,0,0,-8.194953,18.233184,0.926466,19,14
15810,0,0,1185,1938,0,0,0,0,2670,-7.793739,17.282949,0.935539,18,14
0,0,0,1600,0,0,0,0,0,3838,-7.345351,16.367799,0.942394,17,14
0,0,0,392,27370,0,0,3610,0,1092,-9.351583,29.561301,0.922071,31,14
0,0,0,5640,0,0,0,0,0,0,-7.95926,-2.092298,0.935121,8,351
0,0,0,6762,0,0,0,0,0,0,-8.488147,-3.078759,0.938366,9,351
0,0,0,7950,0,0,0,0,0,0,-8.93606,-4.5277,0.941898,10,351
442,0,0,8670,0,0,0,0,0,0,-9.373164,-5.805307,0.932047,11,351
0,0,42840,15853,0,0,0,0,0,0,-8.610923,-8.35909,0.935966,12,351
1400,0,40608,17640,0,0,0,0,0,0,-7.947969,-10.29991,0.913045,13,351
2158,0,17820,17617,0,0,0,0,0,0,-8.151588,-11.398885,0.924062,14,351
0,0,46728,23850,0,0,0,0,0,0,-10.493291,-10.736255,0.935737,15,351
1701,0,40690,12430,0,0,0,0,0,0,-12.262637,-10.283258,0.935245,16,351
1750,0,28158,16456,0,0,0,0,0,0,-12.975435,-11.04915,0.943485,17,351
1584,0,25758,21883,0,0,0,0,0,0,-13.1205,-12.333046,0.938282,18,351
924,0,34320,26040,0,0,0,0,0,0,-12.956726,-13.931468,0.934347,19,351
0,0,0,3424,0,0,0,0,0,0,-6.635003,4.465285,0.922562,7,351
0,0,0,5600,0,0,0,0,0,0,-6.005036,3.573421,0.933381,6,351
4788,0,0,3420,0,0,0,0,0,0,-5.408976,2.5055,0.936296,5,351
4797,0,0,5400,0,0,0,0,0,0,-4.90744,0.909499,0.917165,4,351
2900,0,0,4375,0,0,0,0,0,0,-3.988716,0.193124,0.943082,3,351
0,0,0,2475,0,7208,0,0,0,0,4.833921,5.032669,0.947816,6,208
0,0,0,2475,0,7208,0,0,0,0,4.844722,5.054203,0.947606,7,208
2944,0,0,3570,0,5763,0,0,0,0,4.312733,4.122953,0.941559,5,208
3690,0,0,2277,0,8008,0,0,0,0,3.788503,3.262967,0.938274,4,208
2400,0,0,3564,0,8550,0,0,0,0,3.375109,2.065107,0.937466,3,208
0,0,0,3515,0,9048,0,0,0,0,2.852508,0.913515,0.911455,2,208
0,0,0,4720,0,12240,0,0,0,0,1.979014,0.044575,0.928701,1,208
2331,0,0,5796,0,0,0,0,0,0,-0.403308,-0.89322,0.938762,0,208
2576,0,15096,0,0,0,0,0,0,0,-2.724013,-7.5612,0.921124,8,208
984,0,5402,0,0,6432,0,0,0,0,3.784872,-8.217836,0.942822,9,208
0,0,7755,0,0,16716,0,0,0,0,4.454095,-8.975434,0.920107,10,208
0,0,30709,12285,0,0,0,0,0,0,-7.454135,-8.144767,0.938992,11,208
0,0,0,14774,0,0,0,0,0,0,-9.718656,-7.039744,0.937292,12,208
2378,0,0,7439,0,0,0,0,0,0,-11.400786,-6.265405,0.942258,13,208
0,0,30523,17680,0,0,0,0,0,0,-10.317809,-9.532609,0.923755,14,208
0,0,55918,10120,0,0,0,0,0,0,-10.794255,-10.419541,0.926277,15,208
2646,0,0,8532,0,0,0,0,0,0,-4.427629,-5.792156,0.936856,7,348
2232,0,12505,0,0,0,0,0,0,0,-2.989864,-7.431409,0.942297,8,348
2112,0,9456,0,0,18512,0,0,0,0,-2.213656,-8.738382,0.942466,9,348
1978,0,16554,0,0,37788,0,0,0,0,-1.792344,-9.851887,0.92775,10,348
0,0,9185,0,0,13987,0,0,0,0,1.106184,-6.879412,0.944074,6,348
0,0,5282,0,0,9696,0,0,0,0,4.780336,-9.960493,0.936714,11,348
966,0,7956,0,0,11446,0,0,0,0,2.275484,-5.551563,0.931306,5,348
646,0,7400,0,0,12033,0,0,0,0,2.467508,-4.343527,0.93096,4,348
0,0,0,0,0,11055,0,0,0,0,3.422401,-2.063369,0.933934,3,348
0,0,0,5967,0,11925,0,0,0,0,2.972891,-0.235462,0.932309,2,348
0,0,0,4640,0,14276,0,0,0,0,1.967541,0.221324,0.940001,1,348
2812,0,0,1653,0,0,0,0,0,7098,-7.099709,9.678075,0.928361,12,348
3315,0,0,2576,0,0,0,0,0,10370,-7.142255,10.92284,0.936417,13,348
0,0,0,2112,0,0,0,0,0,6674,-7.157908,12.070874,0.940786,14,348
0,0,0,2064,0,0,0,0,0,6815,-7.244904,13.181092,0.940504,15,348
